"","Sample.ID","Site","Transect","Species","Average.Diameter.cm","LifeStage"
"1584",2333,"S15","T3","P. verrucosa",100,">14cm"
"1585",2334,"S15","T3","P. tuahiniensis",0.878,"0-2cm"
"1586",2335,"S15","T3","P. meandrina",2.95733333333333,">2cm-5cm"
"1587",2336,"S15","T3","P. meandrina",0.906333333333333,"0-2cm"
"1588",2337,"S15","T3","P. meandrina",19.7836666666667,">14cm"
"1589",2338,"S15","T3","P. meandrina",1.48166666666667,"0-2cm"
"1590",2339,"S15","T3","P. meandrina",0.845333333333333,"0-2cm"
"1591",2340,"S15","T3","P. meandrina",3.289,">2cm-5cm"
"1592",2341,"S15","T3","P. verrucosa",31.1353333333333,">14cm"
"1593",2342,"S15","T3","P. tuahiniensis",18.0063333333333,">14cm"
"1594",2343,"S15","T3","P. meandrina",0.288666666666667,"0-2cm"
"1595",2345,"S15","T3","P. meandrina",11.8056666666667,">5cm-14cm"
"1596",2346,"S15","T3","P. meandrina",7.43766666666667,">5cm-14cm"
"1597",2347,"S15","T3","P. verrucosa",10.085,">5cm-14cm"
"1598",2348,"S15","T3","P. grandis",9.84133333333333,">5cm-14cm"
"1599",2349,"S15","T3","P. verrucosa",14.7936666666667,">14cm"
"1600",2352,"S15","T3","P. meandrina",0.705333333333333,"0-2cm"
"1601",2353,"S15","T3","P. verrucosa",13.5246666666667,">5cm-14cm"
"1602",2354,"S15","T3","P. meandrina",11.6866666666667,">5cm-14cm"
"1603",2355,"S15","T3","P. effusa",2.15266666666667,">2cm-5cm"
"1604",2356,"S15","T3","P. meandrina",13.945,">5cm-14cm"
"1605",2357,"S15","T3","P. meandrina",1.26833333333333,"0-2cm"
"1606",2358,"S15","T3","P. meandrina",2.54666666666667,">2cm-5cm"
"1607",2359,"S15","T3","P. meandrina",1.23433333333333,"0-2cm"
"1608",2360,"S15","T3","P. meandrina",21.265,">14cm"
"1609",2361,"S15","T3","P. tuahiniensis",16.8206666666667,">14cm"
"1610",2362,"S15","T3","P. grandis",0.665,"0-2cm"
"1611",2363,"S15","T3","P. meandrina",9.20066666666667,">5cm-14cm"
"1612",2364,"S15","T3","P. meandrina",1.729,"0-2cm"
"1613",2365,"S15","T3","P. meandrina",10.4413333333333,">5cm-14cm"
"1614",2366,"S15","T3","P. meandrina",0.814,"0-2cm"
"1615",2367,"S15","T3","P. meandrina",18.7553333333333,">14cm"
"1616",2368,"S15","T3","P. grandis",25.288,">14cm"
"1617",2370,"S15","T3","P. tuahiniensis",26.0813333333333,">14cm"
"1618",2371,"S15","T3","P. meandrina",1.75766666666667,"0-2cm"
"1619",2372,"S15","T3","P. meandrina",0.446333333333333,"0-2cm"
"1620",2373,"S15","T3","P. tuahiniensis",40.4223333333333,">14cm"
"1621",2374,"S15","T3","P. meandrina",0.909666666666667,"0-2cm"
"1622",2375,"S15","T3","P. meandrina",0.801,"0-2cm"
"1623",2376,"S15","T3","P. meandrina",1.07466666666667,"0-2cm"
"1624",2377,"S15","T3","P. effusa",1.14066666666667,"0-2cm"
"1625",2378,"S15","T3","P. meandrina",1.585,"0-2cm"
"1626",2381,"S15","T3","P. meandrina",19.819,">14cm"
"1627",2382,"S15","T3","P. tuahiniensis",1.34933333333333,"0-2cm"
"1628",2383,"S15","T3","P. meandrina",24.6323333333333,">14cm"
"1629",2384,"S15","T3","P. meandrina",4.89366666666667,">2cm-5cm"
"1630",2385,"S15","T3","P. tuahiniensis",16.7556666666667,">14cm"
"1631",2386,"S15","T3","P. tuahiniensis",26.1616666666667,">14cm"
"1632",2387,"S15","T3","P. meandrina",4.24033333333333,">2cm-5cm"
"1633",2388,"S15","T3","P. meandrina",21.6313333333333,">14cm"
"1634",2389,"S15","T3","P. meandrina",1.97133333333333,"0-2cm"
"1635",2390,"S15","T3","P. meandrina",100,">14cm"
"1636",2391,"S15","T3","P. meandrina",8.09433333333333,">5cm-14cm"
"1637",2392,"S15","T3","P. meandrina",0.612666666666667,"0-2cm"
"1638",2393,"S15","T3","P. meandrina",21.9243333333333,">14cm"
"1639",2394,"S15","T3","P. grandis",14.3996666666667,">14cm"
"1640",2395,"S15","T3","P. tuahiniensis",14.9536666666667,">14cm"
"1641",2396,"S15","T3","P. meandrina",18.871,">14cm"
"1642",2397,"S15","T3","P. meandrina",13.0016666666667,">5cm-14cm"
"1643",2398,"S15","T3","P. meandrina",18.3266666666667,">14cm"
"1644",2399,"S15","T3","P. tuahiniensis",31.2146666666667,">14cm"
"1645",2400,"S15","T3","P. meandrina",18.209,">14cm"
"1646",2401,"S15","T3","P. meandrina",0.965,"0-2cm"
"1647",2402,"S15","T3","P. meandrina",44.1676666666667,">14cm"
"1648",2403,"S15","T3","P. meandrina",1.173,"0-2cm"
"1649",2404,"S15","T3","P. meandrina",9.35866666666667,">5cm-14cm"
"1650",2405,"S15","T3","P. grandis",13.5676666666667,">5cm-14cm"
"1651",2406,"S15","T3","P. meandrina",7.97333333333333,">5cm-14cm"
"1652",2407,"S15","T3","P. meandrina",2.45133333333333,">2cm-5cm"
"1653",2408,"S15","T3","P. meandrina",22.887,">14cm"
"1654",2410,"S15","T3","P. tuahiniensis",5.46933333333333,">5cm-14cm"
"1655",2411,"S15","T3","P. tuahiniensis",14.501,">14cm"
"1656",2412,"S15","T3","P. verrucosa",9.40033333333333,">5cm-14cm"
"1657",2413,"S15","T3","P. meandrina",0.524333333333333,"0-2cm"
"1658",2414,"S15","T3","P. meandrina",1.99033333333333,"0-2cm"
"1659",2415,"S15","T3","P. grandis",1.637,"0-2cm"
"1660",2416,"S15","T3","P. meandrina",2.648,">2cm-5cm"
"1661",2417,"S15","T3","P. meandrina",11.26,">5cm-14cm"
"1662",2419,"S15","T3","P. meandrina",10.2013333333333,">5cm-14cm"
"1663",2420,"S15","T3","P. grandis",1.796,"0-2cm"
"1664",2421,"S15","T3","P. verrucosa",100,">14cm"
"1665",2422,"S15","T3","P. meandrina",0.649,"0-2cm"
"1666",2423,"S15","T3","P. meandrina",1.38466666666667,"0-2cm"
"1667",2424,"S15","T3","P. meandrina",13.0373333333333,">5cm-14cm"
"1668",2425,"S15","T3","P. meandrina",0.900333333333333,"0-2cm"
"1669",2426,"S15","T3","P. verrucosa",13.8473333333333,">5cm-14cm"
"1670",2427,"S15","T3","P. meandrina",0.587333333333333,"0-2cm"
"1671",2428,"S15","T3","P. meandrina",8.12033333333333,">5cm-14cm"
"1672",2429,"S15","T3","P. meandrina",10.1996666666667,">5cm-14cm"
"1673",2430,"S15","T3","P. meandrina",3.882,">2cm-5cm"
"1674",2431,"S15","T3","P. acuta",0.854666666666667,"0-2cm"
"1675",2432,"S15","T3","P. meandrina",21.756,">14cm"
"1676",2433,"S15","T3","P. meandrina",20.354,">14cm"
"1677",2434,"S15","T3","P. meandrina",12.222,">5cm-14cm"
"1678",2435,"S15","T3","P. verrucosa",36.3003333333333,">14cm"
"1679",2436,"S15","T3","P. verrucosa",1.94766666666667,"0-2cm"
"1680",2437,"S15","T3","P. meandrina",11.187,">5cm-14cm"
"1681",2439,"S15","T3","P. tuahiniensis",11.741,">5cm-14cm"
"1682",2440,"S15","T3","P. meandrina",0.834333333333333,"0-2cm"
"1683",2441,"S15","T3","P. meandrina",0.991666666666667,"0-2cm"
"1684",2443,"S15","T3","P. tuahiniensis",15.8256666666667,">14cm"
"1685",2444,"S15","T3","P. verrucosa",14.5306666666667,">14cm"
"1686",2445,"S15","T3","P. meandrina",0.631666666666667,"0-2cm"
"1687",2446,"S15","T3","P. meandrina",2.05533333333333,">2cm-5cm"
"1688",2447,"S15","T3","P. tuahiniensis",9.40833333333333,">5cm-14cm"
"1689",2448,"S15","T3","P. meandrina",11.7833333333333,">5cm-14cm"
"1690",2449,"S15","T3","P. meandrina",30.7806666666667,">14cm"
"1691",2450,"S15","T3","P. verrucosa",19.0403333333333,">14cm"
"1692",2451,"S15","T3","P. effusa",6.202,">5cm-14cm"
"1693",2452,"S15","T3","P. grandis",0.726666666666667,"0-2cm"
"1694",2453,"S15","T3","P. meandrina",19.6776666666667,">14cm"
"1695",2454,"S15","T3","P. meandrina",18.2523333333333,">14cm"
"1696",2455,"S18","T1","P. acuta",2.658,">2cm-5cm"
"1697",2456,"S9","T2","P. meandrina",0.904333333333333,"0-2cm"
"1698",2457,"S9","T2","P. tuahiniensis",5.23266666666667,">5cm-14cm"
"1699",2458,"S9","T2","P. meandrina",0.660666666666667,"0-2cm"
"1700",2460,"S18","T1","P. meandrina",15.4386666666667,">14cm"
"1701",2461,"S9","T2","P. meandrina",0.730333333333333,"0-2cm"
"1702",2462,"S9","T2","P. effusa",2.40166666666667,">2cm-5cm"
"1703",2463,"S9","T2","P. meandrina",1.78233333333333,"0-2cm"
"1704",2464,"S9","T2","P. meandrina",1.32066666666667,"0-2cm"
"1705",2465,"S9","T2","P. meandrina",0.712,"0-2cm"
"1706",2466,"S9","T2","P. meandrina",1.97533333333333,"0-2cm"
"1707",2467,"S9","T2","P. meandrina",1.25533333333333,"0-2cm"
"1708",2468,"S9","T2","P. effusa",5.25733333333333,">5cm-14cm"
"1709",2469,"S9","T2","P. meandrina",1.26833333333333,"0-2cm"
"1710",2470,"S9","T2","P. meandrina",0.721333333333333,"0-2cm"
"1711",2471,"S9","T2","P. grandis",0.988,"0-2cm"
"1712",2472,"S9","T2","P. meandrina",0.966333333333333,"0-2cm"
"1713",2473,"S9","T2","P. meandrina",1.838,"0-2cm"
"1714",2474,"S9","T2","P. meandrina",2.852,">2cm-5cm"
"1715",2475,"S18","T1","P. meandrina",1.25733333333333,"0-2cm"
"1716",2475,"S9","T2","P. meandrina",1.25733333333333,"0-2cm"
"1717",2476,"S9","T2","P. meandrina",1.02833333333333,"0-2cm"
"1718",2477,"S9","T2","P. meandrina",0.551666666666667,"0-2cm"
"1719",2478,"S9","T2","P. meandrina",1.17266666666667,"0-2cm"
"1720",2479,"S9","T2","P. meandrina",1.25566666666667,"0-2cm"
"1721",2480,"S9","T2","P. meandrina",3.16166666666667,">2cm-5cm"
"1722",2482,"S9","T2","P. meandrina",0.828666666666667,"0-2cm"
"1723",2484,"S9","T2","P. meandrina",0.748666666666667,"0-2cm"
"1724",2485,"S9","T2","P. meandrina",0.509,"0-2cm"
"1725",2486,"S9","T2","P. meandrina",1.14133333333333,"0-2cm"
"1726",2487,"S9","T2","P. grandis",1.496,"0-2cm"
"1727",2488,"S9","T2","P. effusa",1.40666666666667,"0-2cm"
"1728",2489,"S9","T2","P. meandrina",2.39966666666667,">2cm-5cm"
"1729",2490,"S9","T2","P. effusa",1.56933333333333,"0-2cm"
"1730",2491,"S9","T2","P. meandrina",1.18566666666667,"0-2cm"
"1731",2492,"S9","T2","P. acuta",1.21566666666667,"0-2cm"
"1732",2493,"S9","T2","P. verrucosa",1.34566666666667,"0-2cm"
"1733",2494,"S9","T2","P. grandis",2.53133333333333,">2cm-5cm"
"1734",2495,"S9","T2","P. meandrina",3.55966666666667,">2cm-5cm"
"1735",2496,"S9","T2","P. meandrina",1.72733333333333,"0-2cm"
"1736",2497,"S9","T2","P. verrucosa",1.39966666666667,"0-2cm"
"1737",2498,"S9","T2","P. meandrina",2.855,">2cm-5cm"
"1738",2499,"S9","T2","P. meandrina",0.856666666666667,"0-2cm"
"1739",2500,"S9","T2","P. meandrina",4.53733333333333,">2cm-5cm"
"1740",2501,"S9","T2","P. effusa",2.604,">2cm-5cm"
"1741",2502,"S9","T2","P. meandrina",0.73,"0-2cm"
"1742",2503,"S18","T1","P. meandrina",100,">14cm"
"1743",2504,"S18","T1","P. meandrina",10.256,">5cm-14cm"
"1744",2505,"S18","T1","P. verrucosa",12.8526666666667,">5cm-14cm"
"1745",2506,"S9","T2","P. meandrina",1.32433333333333,"0-2cm"
"1746",2507,"S11","T3","P. meandrina",13.741,">5cm-14cm"
"1747",2508,"S11","T3","P. acuta",1.17266666666667,"0-2cm"
"1748",2509,"S11","T3","P. meandrina",0.766666666666667,"0-2cm"
"1749",2510,"S11","T3","P. grandis",11.5863333333333,">5cm-14cm"
"1750",2511,"S11","T3","P. meandrina",0.746,"0-2cm"
"1751",2512,"S11","T3","P. grandis",7.90066666666667,">5cm-14cm"
"1752",2513,"S11","T3","P. meandrina",15.595,">14cm"
"1753",2515,"S11","T3","P. acuta",1.12233333333333,"0-2cm"
"1754",2516,"S11","T3","P. acuta",0.733333333333333,"0-2cm"
"1755",2517,"S11","T3","P. acuta",0.84,"0-2cm"
"1756",2518,"S11","T3","P. acuta",1.39366666666667,"0-2cm"
"1757",2519,"S11","T3","P. tuahiniensis",100,">14cm"
"1758",2520,"S11","T3","P. grandis",15.7393333333333,">14cm"
"1759",2521,"S11","T3","P. verrucosa",100,">14cm"
"1760",2522,"S11","T3","P. verrucosa",100,">14cm"
"1761",2523,"S11","T3","P. verrucosa",1.71766666666667,"0-2cm"
"1762",2524,"S11","T3","P. meandrina",5.41533333333333,">5cm-14cm"
"1763",2525,"S11","T3","P. tuahiniensis",1.626,"0-2cm"
"1764",2526,"S11","T3","P. verrucosa",18.6286666666667,">14cm"
"1765",2528,"S11","T4","P. verrucosa",100,">14cm"
"1766",2529,"S11","T4","P. tuahiniensis",16.7146666666667,">14cm"
"1767",2530,"S11","T4","P. verrucosa",100,">14cm"
"1768",2531,"S11","T3","P. verrucosa",19.3333333333333,">14cm"
"1769",2532,"S11","T4","P. verrucosa",30.5816666666667,">14cm"
"1770",2533,"S11","T3","P. tuahiniensis",100,">14cm"
"1771",2534,"S11","T4","P. meandrina",9.929,">5cm-14cm"
"1772",2535,"S11","T4","P. meandrina",25.0256666666667,">14cm"
"1773",2537,"S11","T4","P. tuahiniensis",20.3873333333333,">14cm"
"1774",2538,"S11","T4","P. grandis",0.903666666666667,"0-2cm"
"1775",2539,"S11","T3","P. verrucosa",100,">14cm"
"1776",2540,"S11","T3","P. meandrina",11.3446666666667,">5cm-14cm"
"1777",2541,"S11","T3","P. tuahiniensis",100,">14cm"
"1778",2542,"S11","T3","P. meandrina",15.6686666666667,">14cm"
"1779",2543,"S11","T3","P. verrucosa",3.71633333333333,">2cm-5cm"
"1780",2544,"S11","T3","P. meandrina",0.699,"0-2cm"
"1781",2545,"S11","T3","P. meandrina",2.56366666666667,">2cm-5cm"
"1782",2546,"S11","T3","P. meandrina",9.41766666666667,">5cm-14cm"
"1783",2547,"S11","T3","P. meandrina",0.984,"0-2cm"
"1784",2548,"S11","T3","P. tuahiniensis",26.8813333333333,">14cm"
"1785",2549,"S11","T3","P. meandrina",1.908,"0-2cm"
"1786",2550,"S11","T3","P. grandis",19.0846666666667,">14cm"
"1787",2551,"S11","T3","P. meandrina",1.072,"0-2cm"
"1788",2553,"S15","T4","P. meandrina",17.5416666666667,">14cm"
"1789",2554,"S15","T4","P. meandrina",9.679,">5cm-14cm"
"1790",2555,"S15","T4","P. grandis",3.96066666666667,">2cm-5cm"
"1791",2557,"S15","T4","P. meandrina",23.1586666666667,">14cm"
"1792",2558,"S18","T1","P. meandrina",5.27166666666667,">5cm-14cm"
"1793",2559,"S18","T1","P. acuta",1.60566666666667,"0-2cm"
"1794",2560,"S18","T1","P. meandrina",10.5483333333333,">5cm-14cm"
"1795",2562,"S18","T1","P. meandrina",13.4413333333333,">5cm-14cm"
"1796",2563,"S18","T1","P. meandrina",100,">14cm"
"1797",2565,"S18","T1","P. meandrina",22.8596666666667,">14cm"
"1798",2566,"S18","T1","P. meandrina",100,">14cm"
"1799",2567,"S18","T1","P. meandrina",2.995,">2cm-5cm"
"1800",2568,"S18","T1","P. meandrina",2.579,">2cm-5cm"
"1801",2570,"S18","T1","P. meandrina",100,">14cm"
"1802",2571,"S18","T1","P. meandrina",7.50366666666667,">5cm-14cm"
"1803",2572,"S18","T1","P. grandis",2.26366666666667,">2cm-5cm"
"1804",2574,"S18","T1","P. tuahiniensis",100,">14cm"
"1805",2575,"S18","T1","P. tuahiniensis",5.05633333333333,">5cm-14cm"
"1806",2576,"S18","T1","P. tuahiniensis",2.48166666666667,">2cm-5cm"
"1807",2577,"S18","T1","P. meandrina",9.06866666666667,">5cm-14cm"
"1808",2578,"S18","T1","P. tuahiniensis",14.627,">14cm"
"1809",2579,"S18","T1","P. tuahiniensis",2.66233333333333,">2cm-5cm"
"1810",2580,"S18","T1","P. verrucosa",9.635,">5cm-14cm"
"1811",2581,"S18","T1","P. meandrina",9.605,">5cm-14cm"
"1812",2583,"S18","T1","P. acuta",2.005,">2cm-5cm"
"1813",2584,"S18","T1","P. grandis",100,">14cm"
"1814",2585,"S18","T1","P. meandrina",100,">14cm"
"1815",2586,"S18","T1","P. meandrina",1.14566666666667,"0-2cm"
"1816",2588,"S18","T1","P. grandis",8.48566666666667,">5cm-14cm"
"1817",2589,"S18","T1","P. tuahiniensis",100,">14cm"
"1818",2590,"S18","T1","P. meandrina",11.3626666666667,">5cm-14cm"
"1819",2591,"S18","T1","P. meandrina",9.58133333333333,">5cm-14cm"
"1820",2593,"S18","T1","P. meandrina",13.114,">5cm-14cm"
"1821",2594,"S18","T1","P. meandrina",9.69766666666667,">5cm-14cm"
"1822",2596,"S18","T1","P. meandrina",1.983,"0-2cm"
"1823",2597,"S18","T1","P. acuta",4.849,">2cm-5cm"
"1824",2598,"S18","T1","P. meandrina",100,">14cm"
"1825",2599,"S18","T1","P. meandrina",10.59,">5cm-14cm"
"1826",2600,"S18","T1","P. tuahiniensis",18.246,">14cm"
"1827",2601,"S18","T1","P. meandrina",0.957333333333333,"0-2cm"
"1828",2602,"S9","T2","P. effusa",2.33133333333333,">2cm-5cm"
"1829",2603,"S9","T2","P. grandis",2.596,">2cm-5cm"
"1830",2604,"S9","T2","P. grandis",2.34266666666667,">2cm-5cm"
"1831",2607,"S9","T2","P. verrucosa",1.411,"0-2cm"
"1832",2607,"S9","T2","P. meandrina",1.411,"0-2cm"
"1833",2608,"S9","T2","P. meandrina",1.64833333333333,"0-2cm"
"1834",2609,"S9","T2","P. meandrina",0.762666666666667,"0-2cm"
"1835",2609,"S9","T2","P. meandrina",0.663333333333333,"0-2cm"
"1836",2610,"S9","T2","P. meandrina",1.43366666666667,"0-2cm"
"1837",2611,"S9","T2","P. meandrina",0.749,"0-2cm"
"1838",2612,"S9","T2","P. grandis",0.696666666666667,"0-2cm"
"1839",2613,"S9","T2","P. effusa",2.08366666666667,">2cm-5cm"
"1840",2614,"S9","T2","P. meandrina",1.14933333333333,"0-2cm"
"1841",2615,"S9","T2","P. meandrina",3.622,">2cm-5cm"
"1842",2616,"S9","T2","P. meandrina",3.50266666666667,">2cm-5cm"
"1843",2617,"S9","T2","P. meandrina",0.856,"0-2cm"
"1844",2619,"S15","T4","P. meandrina",4.322,">2cm-5cm"
"1845",2620,"S15","T4","P. meandrina",4.815,">2cm-5cm"
"1846",2621,"S15","T4","P. tuahiniensis",14.3936666666667,">14cm"
"1847",2634,"S15","T4","P. tuahiniensis",14.0823333333333,">14cm"
"1848",2635,"S15","T4","P. meandrina",5.008,">5cm-14cm"
"1849",2636,"S15","T4","P. meandrina",16.2823333333333,">14cm"
"1850",2637,"S15","T4","P. meandrina",18.7543333333333,">14cm"
"1851",2638,"S15","T4","P. meandrina",9.97666666666667,">5cm-14cm"
"1852",2639,"S15","T4","P. meandrina",8.435,">5cm-14cm"
"1853",2640,"S15","T4","P. meandrina",9.131,">5cm-14cm"
"1854",2641,"S15","T4","P. effusa",2.46933333333333,">2cm-5cm"
"1855",2643,"S15","T4","P. verrucosa",11.1466666666667,">5cm-14cm"
"1856",2644,"S15","T4","P. meandrina",8.825,">5cm-14cm"
"1857",2645,"S15","T4","P. meandrina",0.594,"0-2cm"
"1858",2646,"S15","T4","P. meandrina",100,">14cm"
"1859",2647,"S15","T4","P. meandrina",22.925,">14cm"
"1860",2648,"S15","T4","P. meandrina",21.284,">14cm"
"1861",2649,"S15","T4","P. meandrina",1.18233333333333,"0-2cm"
"1862",2651,"S15","T4","P. meandrina",0.445,"0-2cm"
"1863",2652,"S15","T4","P. meandrina",1.254,"0-2cm"
"1864",2653,"S15","T4","P. meandrina",0.984,"0-2cm"
"1865",2654,"S15","T4","P. verrucosa",8.866,">5cm-14cm"
"1866",2655,"S15","T4","P. verrucosa",13.2583333333333,">5cm-14cm"
"1867",2656,"S15","T4","P. meandrina",7.70266666666667,">5cm-14cm"
"1868",2657,"S15","T4","P. meandrina",0.978,"0-2cm"
"1869",2658,"S15","T4","P. meandrina",13.423,">5cm-14cm"
"1870",2659,"S15","T4","P. meandrina",28.0626666666667,">14cm"
"1871",2660,"S15","T4","P. meandrina",1.69733333333333,"0-2cm"
"1872",2661,"S15","T4","P. meandrina",14.2333333333333,">14cm"
"1873",2662,"S15","T4","P. acuta",2.314,">2cm-5cm"
"1874",2663,"S15","T4","P. meandrina",6.83266666666667,">5cm-14cm"
"1875",2664,"S15","T4","P. meandrina",12.6146666666667,">5cm-14cm"
"1876",2665,"S15","T4","P. verrucosa",21.6883333333333,">14cm"
"1877",2666,"S15","T4","P. meandrina",15.291,">14cm"
"1878",2667,"S15","T4","P. verrucosa",13.464,">5cm-14cm"
"1879",2668,"S15","T4","P. verrucosa",2.19066666666667,">2cm-5cm"
"1880",2670,"S15","T4","P. verrucosa",3.89133333333333,">2cm-5cm"
"1881",2671,"S15","T4","P. verrucosa",12.161,">5cm-14cm"
"1882",2672,"S15","T4","P. acuta",0.506333333333333,"0-2cm"
"1883",2673,"S15","T4","P. meandrina",11.545,">5cm-14cm"
"1884",2674,"S15","T4","P. tuahiniensis",21.958,">14cm"
"1885",2675,"S15","T4","P. tuahiniensis",16.5136666666667,">14cm"
"1886",2676,"S15","T4","P. meandrina",0.735,"0-2cm"
"1887",2677,"S15","T4","P. meandrina",7.32833333333333,">5cm-14cm"
"1888",2678,"S15","T4","P. tuahiniensis",17.9713333333333,">14cm"
"1889",2679,"S15","T4","P. tuahiniensis",10.752,">5cm-14cm"
"1890",2680,"S15","T4","P. meandrina",20.6196666666667,">14cm"
"1891",2681,"S15","T4","P. meandrina",14.1413333333333,">14cm"
"1892",2682,"S15","T4","P. verrucosa",15.7366666666667,">14cm"
"1893",2683,"S15","T4","P. verrucosa",14.8226666666667,">14cm"
"1894",2685,"S15","T4","P. tuahiniensis",21.2273333333333,">14cm"
"1895",2686,"S11","T4","P. tuahiniensis",15.766,">14cm"
"1896",2688,"S11","T4","P. meandrina",1.33833333333333,"0-2cm"
"1897",2689,"S11","T4","P. meandrina",18.0766666666667,">14cm"
"1898",2690,"S11","T4","P. verrucosa",14.5133333333333,">14cm"
"1899",2691,"S11","T5","P. grandis",100,">14cm"
"1900",2692,"S11","T5","P. acuta",1.947,"0-2cm"
"1901",2693,"S11","T5","P. acuta",0.241,"0-2cm"
"1902",2694,"S11","T5","P. verrucosa",4.02866666666667,">2cm-5cm"
"1903",2695,"S11","T5","P. tuahiniensis",20.449,">14cm"
"1904",2696,"S11","T5","P. meandrina",0.730666666666667,"0-2cm"
"1905",2697,"S11","T4","P. tuahiniensis",3.901,">2cm-5cm"
"1906",2698,"S11","T4","P. meandrina",9.53233333333333,">5cm-14cm"
"1907",2699,"S11","T4","P. meandrina",12.1876666666667,">5cm-14cm"
"1908",2700,"S11","T4","P. tuahiniensis",17.8363333333333,">14cm"
"1909",2701,"S11","T4","P. grandis",12.0096666666667,">5cm-14cm"
"1910",2702,"S11","T4","P. acuta",1.47933333333333,"0-2cm"
"1911",2703,"S11","T4","P. meandrina",5.884,">5cm-14cm"
"1912",2704,"S11","T4","P. grandis",30.2703333333333,">14cm"
"1913",2706,"S11","T4","P. meandrina",100,">14cm"
"1914",2707,"S11","T4","P. meandrina",1.03733333333333,"0-2cm"
"1915",2708,"S11","T4","P. meandrina",1.10833333333333,"0-2cm"
"1916",2710,"S11","T4","P. meandrina",1.37566666666667,"0-2cm"
"1917",2711,"S11","T4","P. grandis",1.731,"0-2cm"
"1918",2712,"S11","T4","P. tuahiniensis",15.79,">14cm"
"1919",2713,"S11","T4","P. meandrina",1.90733333333333,"0-2cm"
"1920",2714,"S11","T4","P. verrucosa",5.24466666666667,">5cm-14cm"
"1921",2715,"S11","T4","P. meandrina",0.957333333333333,"0-2cm"
"1922",2716,"S11","T4","P. meandrina",1.883,"0-2cm"
"1923",2717,"S11","T4","P. meandrina",0.894666666666667,"0-2cm"
"1924",2718,"S11","T4","P. meandrina",11.7823333333333,">5cm-14cm"
"1925",2719,"S11","T4","P. meandrina",1.17166666666667,"0-2cm"
"1926",2720,"S11","T4","P. verrucosa",19.613,">14cm"
"1927",2721,"S11","T4","P. meandrina",9.56233333333333,">5cm-14cm"
"1928",2722,"S11","T4","P. meandrina",1.08433333333333,"0-2cm"
"1929",2723,"S11","T4","P. meandrina",100,">14cm"
"1930",2724,"S11","T4","P. tuahiniensis",100,">14cm"
"1931",2725,"S11","T4","P. verrucosa",19.9283333333333,">14cm"
"1932",2726,"S11","T4","P. effusa",1.49733333333333,"0-2cm"
"1933",2727,"S11","T4","P. meandrina",1.27933333333333,"0-2cm"
"1934",2729,"S11","T4","P. meandrina",11.976,">5cm-14cm"
"1935",2730,"S11","T4","P. meandrina",17.731,">14cm"
"1936",2731,"S11","T4","P. meandrina",2.31566666666667,">2cm-5cm"
"1937",2733,"S11","T4","P. grandis",0.863666666666667,"0-2cm"
"1938",2734,"S11","T4","P. meandrina",100,">14cm"
"1939",2735,"S11","T5","P. acuta",1.64633333333333,"0-2cm"
"1940",2736,"S11","T6","P. verrucosa",24.416,">14cm"
"1941",2737,"S11","T5","P. meandrina",0.992333333333333,"0-2cm"
"1942",2739,"S11","T6","P. tuahiniensis",100,">14cm"
"1943",2740,"S11","T6","P. meandrina",16.003,">14cm"
"1944",2741,"S11","T6","P. verrucosa",100,">14cm"
"1945",2742,"S11","T6","P. grandis",28.3466666666667,">14cm"
"1946",2743,"S11","T6","P. tuahiniensis",20.7036666666667,">14cm"
"1947",2744,"S11","T6","P. verrucosa",100,">14cm"
"1948",2745,"S11","T6","P. verrucosa",22.5733333333333,">14cm"
"1949",2746,"S11","T6","P. verrucosa",12.006,">5cm-14cm"
"1950",2747,"S11","T6","P. meandrina",18.3636666666667,">14cm"
"1951",2748,"S11","T6","P. meandrina",7.89833333333333,">5cm-14cm"
"1952",2749,"S11","T6","P. tuahiniensis",7.913,">5cm-14cm"
"1953",2750,"S11","T6","P. verrucosa",6.62633333333333,">5cm-14cm"
"1954",2751,"S11","T6","P. verrucosa",4.57133333333333,">2cm-5cm"
"1955",2752,"S11","T6","P. meandrina",10.281,">5cm-14cm"
"1956",2753,"S11","T6","P. meandrina",5.91033333333333,">5cm-14cm"
"1957",2754,"S11","T6","P. effusa",1.44933333333333,"0-2cm"
"1958",2755,"S11","T6","P. meandrina",0.904,"0-2cm"
"1959",2756,"S11","T6","P. acuta",2.197,">2cm-5cm"
"1960",2757,"S11","T6","P. meandrina",100,">14cm"
"1961",2758,"S11","T6","P. meandrina",1.92533333333333,"0-2cm"
"1962",2759,"S11","T6","P. meandrina",1.406,"0-2cm"
"1963",2760,"S11","T6","P. meandrina",1.196,"0-2cm"
"1964",2761,"S11","T6","P. meandrina",100,">14cm"
"1965",2762,"S11","T6","P. effusa",1.45266666666667,"0-2cm"
"1966",2763,"S11","T6","P. meandrina",11.7976666666667,">5cm-14cm"
"1967",2764,"S11","T6","P. meandrina",1.26,"0-2cm"
"1968",2765,"S11","T6","P. verrucosa",26.1493333333333,">14cm"
"1969",2766,"S11","T6","P. grandis",13.4476666666667,">5cm-14cm"
"1970",2767,"S11","T6","P. tuahiniensis",9.038,">5cm-14cm"
"1971",2769,"S11","T6","P. tuahiniensis",12.6166666666667,">5cm-14cm"
"1972",2770,"S11","T6","P. verrucosa",100,">14cm"
"1973",2771,"S11","T6","P. meandrina",24.428,">14cm"
