Date_french_format,Number,Site,Transect,SEM_sample,Bag_name,Localisation,SEM_sample_backup,Box_name_backup,Localisation_backup,Bulk_density,Localisation_Bulk_density,Comment
4/2/23,733,S3,T3,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
4/2/23,739,S3,T3,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
4/2/23,750,S3,T3,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
4/2/23,869,S3,T3,NA,NA,NA,NA,NA,NA,NA,NA,
4/2/23,906,S3,T3,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,620,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,621,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,622,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,623,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,624,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,NA,NA,
5/2/23,625,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,832,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,843,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,844,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,845,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,846,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,847,S3,T4,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/23,848,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,849,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,850,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,851,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,852,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,853,S3,T4,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/23,854,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,855,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,856,S3,T4,YES,Site3_data,Moorea,NA,NA,NA,NA,NA,
5/2/23,857,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,NA,NA,
5/2/23,858,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,NA,NA,
5/2/23,859,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,860,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,861,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,862,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,863,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,864,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,865,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,866,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,867,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,868,S3,T4,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,837,S3,T5,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,839,S3,T5,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,840,S3,T5,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,841,S3,T5,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,842,S3,T5,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,894,S3,T5,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,903,S3,T5,YES,Site3_data,Moorea,NA,NA,NA,NA,NA,
5/2/23,904,S3,T5,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,905,S3,T5,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,799,S3,T6,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,NA,NA,
5/2/23,800,S3,T6,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
5/2/23,801,S3,T6,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/23,802,S3,T6,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,NA,NA,
5/2/23,900,S3,T6,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,NA,NA,
5/2/23,901,S3,T6,YES,Site3_data,Moorea,YES,Site3_backup_data,Moorea,YES,Moorea,
7/2/23,740,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,741,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,742,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,743,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,744,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,745,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,746,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,747,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,748,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,749,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,751,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,752,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,753,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,754,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,755,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,756,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,757,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,758,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,759,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,760,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,761,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,762,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,763,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,764,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,765,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,766,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,767,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,768,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,779,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,780,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,781,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,782,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,783,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,784,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,785,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,786,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,787,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,788,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,789,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,790,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,791,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,792,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,793,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,794,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,795,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,796,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,797,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,798,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,803,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,804,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,805,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,806,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,807,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,808,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,809,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,810,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,811,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,812,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,813,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,814,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,815,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,816,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,817,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,818,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,819,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,820,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,821,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,822,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,823,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,824,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,825,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,826,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,827,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,828,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,829,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,830,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,831,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,833,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,834,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,835,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,836,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,838,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,870,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,871,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,872,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,873,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,874,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,875,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,876,S5,T1,S5,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,877,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,878,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,879,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,880,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,881,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,882,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,883,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,886,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,884,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,885,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,887,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,888,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,889,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,890,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,891,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,892,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,893,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,895,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,896,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,897,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,898,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,899,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,902,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
7/2/23,909,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,910,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,916,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,918,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,920,S5,T1,NA,NA,NA,NA,NA,NA,NA,NA,
7/2/23,921,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,922,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,923,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,924,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,925,S5,T1,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
7/2/23,926,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,927,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
7/2/23,928,S5,T1,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,907,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,908,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,911,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,912,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,913,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,914,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,915,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,917,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,919,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,935,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,Whirlpak
12/2/23,955,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,956,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,957,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,958,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,959,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,960,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,961,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,962,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,963,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,964,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,965,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,966,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,967,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,968,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,969,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,970,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,971,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,972,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,973,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,974,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,975,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,976,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,977,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,978,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,980,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,981,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,982,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,983,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,984,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,985,S5,T2,YES,,Moorea,YES,,Moorea,NA,NA,
12/2/23,986,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,987,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,988,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,989,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,990,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,991,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,992,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,
12/2/23,993,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,994,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,995,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,996,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,997,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,Whirlpak
12/2/23,998,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,999,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1000,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,1001,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,1002,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,1003,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,1004,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,1005,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1006,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,1007,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1008,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1009,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1010,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1011,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,1012,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1013,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1014,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1015,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,1016,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,1017,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1018,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1019,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,1020,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,1021,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,1022,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,1023,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,1024,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1025,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1026,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,1027,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,Whirlpak
12/2/23,1028,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1029,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,1030,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,1031,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,Whirlpak
12/2/23,1032,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,Whirlpak
12/2/23,1033,S5,T2,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/23,1034,S5,T2,YES,Site5_data,Moorea,NA,NA,NA,NA,NA,
12/2/23,1035,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1036,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,YES,Moorea,
12/2/23,1037,S5,T2,YES,Site5_data,Moorea,YES,Site5_backup_data,Moorea,NA,NA,Whirlpak
