year,site,habitat,depth,quad,patch,benthic_category,percent_cover
2005,LTER_1,Backreef,2,NA9,5,macroalgae,0
2005,LTER_1,Backreef,2,NA9,5,millepora,0
2005,LTER_1,Backreef,2,NA9,5,sand,72
2005,LTER_2,Backreef,2,E1,1,coral,48
2005,LTER_2,Backreef,2,E1,1,ctb,0
2005,LTER_2,Backreef,2,E1,1,macroalgae,4
2005,LTER_2,Backreef,2,E1,1,millepora,0
2005,LTER_2,Backreef,2,E1,1,sand,44
2005,LTER_2,Backreef,2,E1,2,coral,0
2005,LTER_2,Backreef,2,E1,2,ctb,0
2005,LTER_2,Backreef,2,E1,2,macroalgae,84
2005,LTER_2,Backreef,2,E1,2,millepora,0
2005,LTER_2,Backreef,2,E1,2,sand,16
2005,LTER_2,Backreef,2,E1,3,coral,4
2005,LTER_2,Backreef,2,E1,3,ctb,0
2005,LTER_2,Backreef,2,E1,3,macroalgae,16
2005,LTER_2,Backreef,2,E1,3,millepora,0
2005,LTER_2,Backreef,2,E1,3,sand,4
2005,LTER_2,Backreef,2,E2,1,coral,16
2005,LTER_2,Backreef,2,E2,1,ctb,0
2005,LTER_2,Backreef,2,E2,1,macroalgae,4
2005,LTER_2,Backreef,2,E2,1,millepora,0
2005,LTER_2,Backreef,2,E2,1,sand,0
2005,LTER_2,Backreef,2,E2,2,coral,12
2005,LTER_2,Backreef,2,E2,2,ctb,0
2005,LTER_2,Backreef,2,E2,2,macroalgae,80
2005,LTER_2,Backreef,2,E2,2,millepora,0
2005,LTER_2,Backreef,2,E2,2,sand,8
2005,LTER_2,Backreef,2,E2,3,coral,72
2005,LTER_2,Backreef,2,E2,3,ctb,0
2005,LTER_2,Backreef,2,E2,3,macroalgae,4
2005,LTER_2,Backreef,2,E2,3,millepora,0
2005,LTER_2,Backreef,2,E2,3,sand,0
2005,LTER_2,Backreef,2,E3,1,coral,76
2005,LTER_2,Backreef,2,E3,1,ctb,0
2005,LTER_2,Backreef,2,E3,1,macroalgae,8
2005,LTER_2,Backreef,2,E3,1,millepora,0
2005,LTER_2,Backreef,2,E3,1,sand,12
2005,LTER_2,Backreef,2,E3,2,coral,20
2005,LTER_2,Backreef,2,E3,2,ctb,0
2005,LTER_2,Backreef,2,E3,2,macroalgae,64
2005,LTER_2,Backreef,2,E3,2,millepora,0
2005,LTER_2,Backreef,2,E3,2,sand,8
2005,LTER_2,Backreef,2,E3,3,coral,0
2005,LTER_2,Backreef,2,E3,3,ctb,0
2005,LTER_2,Backreef,2,E3,3,macroalgae,0
2005,LTER_2,Backreef,2,E3,3,millepora,0
2005,LTER_2,Backreef,2,E3,3,sand,100
2005,LTER_2,Backreef,2,E4,1,coral,0
2005,LTER_2,Backreef,2,E4,1,ctb,0
2005,LTER_2,Backreef,2,E4,1,macroalgae,0
2005,LTER_2,Backreef,2,E4,1,millepora,0
2005,LTER_2,Backreef,2,E4,1,sand,12
2005,LTER_2,Backreef,2,E4,2,coral,64
2005,LTER_2,Backreef,2,E4,2,ctb,0
2005,LTER_2,Backreef,2,E4,2,macroalgae,16
2005,LTER_2,Backreef,2,E4,2,millepora,0
2005,LTER_2,Backreef,2,E4,2,sand,0
2005,LTER_2,Backreef,2,E4,3,coral,0
2005,LTER_2,Backreef,2,E4,3,ctb,0
2005,LTER_2,Backreef,2,E4,3,macroalgae,0
2005,LTER_2,Backreef,2,E4,3,millepora,0
2005,LTER_2,Backreef,2,E4,3,sand,0
2005,LTER_2,Backreef,2,E5,1,coral,52
2005,LTER_2,Backreef,2,E5,1,ctb,0
2005,LTER_2,Backreef,2,E5,1,macroalgae,4
2005,LTER_2,Backreef,2,E5,1,millepora,0
2005,LTER_2,Backreef,2,E5,1,sand,44
2005,LTER_2,Backreef,2,E5,2,coral,0
2005,LTER_2,Backreef,2,E5,2,ctb,0
2005,LTER_2,Backreef,2,E5,2,macroalgae,56
2005,LTER_2,Backreef,2,E5,2,millepora,0
2005,LTER_2,Backreef,2,E5,2,sand,44
2005,LTER_2,Backreef,2,E5,3,coral,0
2005,LTER_2,Backreef,2,E5,3,ctb,0
2005,LTER_2,Backreef,2,E5,3,macroalgae,0
2005,LTER_2,Backreef,2,E5,3,millepora,0
2005,LTER_2,Backreef,2,E5,3,sand,0
2005,LTER_2,Backreef,2,N1,1,coral,0
2005,LTER_2,Backreef,2,N1,1,ctb,0
2005,LTER_2,Backreef,2,N1,1,macroalgae,0
2005,LTER_2,Backreef,2,N1,1,millepora,0
2005,LTER_2,Backreef,2,N1,1,sand,88
2005,LTER_2,Backreef,2,N1,2,coral,0
2005,LTER_2,Backreef,2,N1,2,ctb,0
2005,LTER_2,Backreef,2,N1,2,macroalgae,64
2005,LTER_2,Backreef,2,N1,2,millepora,0
2005,LTER_2,Backreef,2,N1,2,sand,36
2005,LTER_2,Backreef,2,N1,3,coral,36
2005,LTER_2,Backreef,2,N1,3,ctb,0
2005,LTER_2,Backreef,2,N1,3,macroalgae,28
2005,LTER_2,Backreef,2,N1,3,millepora,0
2005,LTER_2,Backreef,2,N1,3,sand,4
2005,LTER_2,Backreef,2,N2,1,coral,100
2005,LTER_2,Backreef,2,N2,1,ctb,0
2005,LTER_2,Backreef,2,N2,1,macroalgae,0
2005,LTER_2,Backreef,2,N2,1,millepora,0
2005,LTER_2,Backreef,2,N2,1,sand,0
2005,LTER_2,Backreef,2,N2,2,coral,0
2005,LTER_2,Backreef,2,N2,2,ctb,0
2005,LTER_2,Backreef,2,N2,2,macroalgae,84
2005,LTER_2,Backreef,2,N2,2,millepora,0
2005,LTER_2,Backreef,2,N2,2,sand,16
2005,LTER_2,Backreef,2,N2,3,coral,0
2005,LTER_2,Backreef,2,N2,3,ctb,0
2005,LTER_2,Backreef,2,N2,3,macroalgae,60
2005,LTER_2,Backreef,2,N2,3,millepora,0
2005,LTER_2,Backreef,2,N2,3,sand,0
2005,LTER_2,Backreef,2,N3,1,coral,40
2005,LTER_2,Backreef,2,N3,1,ctb,0
2005,LTER_2,Backreef,2,N3,1,macroalgae,12
2005,LTER_2,Backreef,2,N3,1,millepora,0
2005,LTER_2,Backreef,2,N3,1,sand,28
2005,LTER_2,Backreef,2,N3,2,coral,40
2005,LTER_2,Backreef,2,N3,2,ctb,0
2005,LTER_2,Backreef,2,N3,2,macroalgae,52
2005,LTER_2,Backreef,2,N3,2,millepora,0
2005,LTER_2,Backreef,2,N3,2,sand,8
2005,LTER_2,Backreef,2,N3,3,coral,0
2005,LTER_2,Backreef,2,N3,3,ctb,0
2005,LTER_2,Backreef,2,N3,3,macroalgae,68
2005,LTER_2,Backreef,2,N3,3,millepora,0
2005,LTER_2,Backreef,2,N3,3,sand,0
2005,LTER_2,Backreef,2,N4,1,coral,0
2005,LTER_2,Backreef,2,N4,1,ctb,0
2005,LTER_2,Backreef,2,N4,1,macroalgae,0
2005,LTER_2,Backreef,2,N4,1,millepora,0
2005,LTER_2,Backreef,2,N4,1,sand,100
2005,LTER_2,Backreef,2,N4,2,coral,48
2005,LTER_2,Backreef,2,N4,2,ctb,0
2005,LTER_2,Backreef,2,N4,2,macroalgae,52
2005,LTER_2,Backreef,2,N4,2,millepora,0
2005,LTER_2,Backreef,2,N4,2,sand,0
2005,LTER_2,Backreef,2,N4,3,coral,16
2005,LTER_2,Backreef,2,N4,3,ctb,0
2005,LTER_2,Backreef,2,N4,3,macroalgae,4
2005,LTER_2,Backreef,2,N4,3,millepora,0
2005,LTER_2,Backreef,2,N4,3,sand,0
2005,LTER_2,Backreef,2,N5,1,coral,0
2005,LTER_2,Backreef,2,N5,1,ctb,0
2005,LTER_2,Backreef,2,N5,1,macroalgae,13
2005,LTER_2,Backreef,2,N5,1,millepora,0
2005,LTER_2,Backreef,2,N5,1,sand,0
2005,LTER_2,Backreef,2,N5,2,coral,84
2005,LTER_2,Backreef,2,N5,2,ctb,0
2005,LTER_2,Backreef,2,N5,2,macroalgae,16
2005,LTER_2,Backreef,2,N5,2,millepora,0
2005,LTER_2,Backreef,2,N5,2,sand,0
2005,LTER_2,Backreef,2,N5,3,coral,0
2005,LTER_2,Backreef,2,N5,3,ctb,0
2005,LTER_2,Backreef,2,N5,3,macroalgae,0
2005,LTER_2,Backreef,2,N5,3,millepora,0
2005,LTER_2,Backreef,2,N5,3,sand,32
2005,LTER_2,Backreef,2,NA1,4,coral,8
2005,LTER_2,Backreef,2,NA1,4,ctb,88
2005,LTER_2,Backreef,2,NA1,4,macroalgae,0
2005,LTER_2,Backreef,2,NA1,4,millepora,0
2005,LTER_2,Backreef,2,NA1,4,sand,4
2005,LTER_2,Backreef,2,NA1,5,coral,40
2005,LTER_2,Backreef,2,NA1,5,ctb,60
2005,LTER_2,Backreef,2,NA1,5,macroalgae,0
2005,LTER_2,Backreef,2,NA1,5,millepora,0
2005,LTER_2,Backreef,2,NA1,5,sand,0
2005,LTER_2,Backreef,2,NA10,4,coral,0
2005,LTER_2,Backreef,2,NA10,4,ctb,0
2005,LTER_2,Backreef,2,NA10,4,macroalgae,0
2005,LTER_2,Backreef,2,NA10,4,millepora,0
2005,LTER_2,Backreef,2,NA10,4,sand,100
2005,LTER_2,Backreef,2,NA10,5,coral,76
2005,LTER_2,Backreef,2,NA10,5,ctb,12
2005,LTER_2,Backreef,2,NA10,5,macroalgae,12
2005,LTER_2,Backreef,2,NA10,5,millepora,0
2005,LTER_2,Backreef,2,NA10,5,sand,0
2005,LTER_2,Backreef,2,NA11,4,coral,8
2005,LTER_2,Backreef,2,NA11,4,ctb,92
2005,LTER_2,Backreef,2,NA11,4,macroalgae,0
2005,LTER_2,Backreef,2,NA11,4,millepora,0
2005,LTER_2,Backreef,2,NA11,4,sand,0
2005,LTER_2,Backreef,2,NA11,5,coral,40
2005,LTER_2,Backreef,2,NA11,5,ctb,52
2005,LTER_2,Backreef,2,NA11,5,macroalgae,8
2005,LTER_2,Backreef,2,NA11,5,millepora,0
2005,LTER_2,Backreef,2,NA11,5,sand,0
2005,LTER_2,Backreef,2,NA12,4,coral,44
2005,LTER_2,Backreef,2,NA12,4,ctb,56
2005,LTER_2,Backreef,2,NA12,4,macroalgae,0
2005,LTER_2,Backreef,2,NA12,4,millepora,0
2005,LTER_2,Backreef,2,NA12,4,sand,0
2005,LTER_2,Backreef,2,NA12,5,coral,36
2005,LTER_2,Backreef,2,NA12,5,ctb,48
2005,LTER_2,Backreef,2,NA12,5,macroalgae,8
2005,LTER_2,Backreef,2,NA12,5,millepora,0
2005,LTER_2,Backreef,2,NA12,5,sand,8
2005,LTER_2,Backreef,2,NA13,4,coral,40
2005,LTER_2,Backreef,2,NA13,4,ctb,4
2005,LTER_2,Backreef,2,NA13,4,macroalgae,0
2005,LTER_2,Backreef,2,NA13,4,millepora,0
2005,LTER_2,Backreef,2,NA13,4,sand,56
2005,LTER_2,Backreef,2,NA13,5,coral,8
2005,LTER_2,Backreef,2,NA13,5,ctb,60
2005,LTER_2,Backreef,2,NA13,5,macroalgae,4
2005,LTER_2,Backreef,2,NA13,5,millepora,0
2005,LTER_2,Backreef,2,NA13,5,sand,28
2005,LTER_2,Backreef,2,NA14,4,coral,96
2005,LTER_2,Backreef,2,NA14,4,ctb,0
2005,LTER_2,Backreef,2,NA14,4,macroalgae,4
2005,LTER_2,Backreef,2,NA14,4,millepora,0
2005,LTER_2,Backreef,2,NA14,4,sand,0
2005,LTER_2,Backreef,2,NA14,5,coral,4
2005,LTER_2,Backreef,2,NA14,5,ctb,64
2005,LTER_2,Backreef,2,NA14,5,macroalgae,8
2005,LTER_2,Backreef,2,NA14,5,millepora,0
2005,LTER_2,Backreef,2,NA14,5,sand,24
2005,LTER_2,Backreef,2,NA15,4,coral,24
2005,LTER_2,Backreef,2,NA15,4,ctb,76
2005,LTER_2,Backreef,2,NA15,4,macroalgae,0
2005,LTER_2,Backreef,2,NA15,4,millepora,0
2005,LTER_2,Backreef,2,NA15,4,sand,0
2005,LTER_2,Backreef,2,NA15,5,coral,8
2005,LTER_2,Backreef,2,NA15,5,ctb,52
2005,LTER_2,Backreef,2,NA15,5,macroalgae,4
2005,LTER_2,Backreef,2,NA15,5,millepora,0
2005,LTER_2,Backreef,2,NA15,5,sand,36
2005,LTER_2,Backreef,2,NA16,4,coral,48
2005,LTER_2,Backreef,2,NA16,4,ctb,4
2005,LTER_2,Backreef,2,NA16,4,macroalgae,0
2005,LTER_2,Backreef,2,NA16,4,millepora,0
2005,LTER_2,Backreef,2,NA16,4,sand,48
2005,LTER_2,Backreef,2,NA16,5,coral,16
2005,LTER_2,Backreef,2,NA16,5,ctb,84
2005,LTER_2,Backreef,2,NA16,5,macroalgae,0
2005,LTER_2,Backreef,2,NA16,5,millepora,0
2005,LTER_2,Backreef,2,NA16,5,sand,0
2005,LTER_2,Backreef,2,NA17,4,coral,40
2005,LTER_2,Backreef,2,NA17,4,ctb,32
2005,LTER_2,Backreef,2,NA17,4,macroalgae,4
2005,LTER_2,Backreef,2,NA17,4,millepora,0
2005,LTER_2,Backreef,2,NA17,4,sand,24
2005,LTER_2,Backreef,2,NA17,5,coral,20
2005,LTER_2,Backreef,2,NA17,5,ctb,48
2005,LTER_2,Backreef,2,NA17,5,macroalgae,4
2005,LTER_2,Backreef,2,NA17,5,millepora,0
2005,LTER_2,Backreef,2,NA17,5,sand,28
2005,LTER_2,Backreef,2,NA18,4,coral,80
2005,LTER_2,Backreef,2,NA18,4,ctb,0
2005,LTER_2,Backreef,2,NA18,4,macroalgae,4
2005,LTER_2,Backreef,2,NA18,4,millepora,0
2005,LTER_2,Backreef,2,NA18,4,sand,16
2005,LTER_2,Backreef,2,NA18,5,coral,0
2005,LTER_2,Backreef,2,NA18,5,ctb,52
2005,LTER_2,Backreef,2,NA18,5,macroalgae,0
2005,LTER_2,Backreef,2,NA18,5,millepora,0
2005,LTER_2,Backreef,2,NA18,5,sand,48
2005,LTER_2,Backreef,2,NA19,4,coral,88
2005,LTER_2,Backreef,2,NA19,4,ctb,4
2005,LTER_2,Backreef,2,NA19,4,macroalgae,8
2005,LTER_2,Backreef,2,NA19,4,millepora,0
2005,LTER_2,Backreef,2,NA19,4,sand,0
2005,LTER_2,Backreef,2,NA19,5,coral,0
2005,LTER_2,Backreef,2,NA19,5,ctb,72
2005,LTER_2,Backreef,2,NA19,5,macroalgae,0
2005,LTER_2,Backreef,2,NA19,5,millepora,0
2005,LTER_2,Backreef,2,NA19,5,sand,28
2005,LTER_2,Backreef,2,NA2,4,coral,0
2005,LTER_2,Backreef,2,NA2,4,ctb,0
2005,LTER_2,Backreef,2,NA2,4,macroalgae,0
2005,LTER_2,Backreef,2,NA2,4,millepora,0
2005,LTER_2,Backreef,2,NA2,4,sand,100
2005,LTER_2,Backreef,2,NA2,5,coral,60
2005,LTER_2,Backreef,2,NA2,5,ctb,32
2005,LTER_2,Backreef,2,NA2,5,macroalgae,8
2005,LTER_2,Backreef,2,NA2,5,millepora,0
2005,LTER_2,Backreef,2,NA2,5,sand,0
2005,LTER_2,Backreef,2,NA20,4,coral,28
2005,LTER_2,Backreef,2,NA20,4,ctb,68
2005,LTER_2,Backreef,2,NA20,4,macroalgae,0
2005,LTER_2,Backreef,2,NA20,4,millepora,0
2005,LTER_2,Backreef,2,NA20,4,sand,4
2005,LTER_2,Backreef,2,NA20,5,coral,0
2005,LTER_2,Backreef,2,NA20,5,ctb,40
2005,LTER_2,Backreef,2,NA20,5,macroalgae,0
2005,LTER_2,Backreef,2,NA20,5,millepora,0
2005,LTER_2,Backreef,2,NA20,5,sand,60
2005,LTER_2,Backreef,2,NA3,4,coral,4
2005,LTER_2,Backreef,2,NA3,4,ctb,0
2005,LTER_2,Backreef,2,NA3,4,macroalgae,0
2005,LTER_2,Backreef,2,NA3,4,millepora,0
2005,LTER_2,Backreef,2,NA3,4,sand,96
2005,LTER_2,Backreef,2,NA3,5,coral,16
2005,LTER_2,Backreef,2,NA3,5,ctb,16
2005,LTER_2,Backreef,2,NA3,5,macroalgae,0
2005,LTER_2,Backreef,2,NA3,5,millepora,0
2005,LTER_2,Backreef,2,NA3,5,sand,68
2005,LTER_2,Backreef,2,NA4,4,coral,48
2005,LTER_2,Backreef,2,NA4,4,ctb,0
2005,LTER_2,Backreef,2,NA4,4,macroalgae,0
2005,LTER_2,Backreef,2,NA4,4,millepora,0
2005,LTER_2,Backreef,2,NA4,4,sand,52
2005,LTER_2,Backreef,2,NA4,5,coral,0
2005,LTER_2,Backreef,2,NA4,5,ctb,0
2005,LTER_2,Backreef,2,NA4,5,macroalgae,0
2005,LTER_2,Backreef,2,NA4,5,millepora,0
2005,LTER_2,Backreef,2,NA4,5,sand,100
2005,LTER_2,Backreef,2,NA5,4,coral,0
2005,LTER_2,Backreef,2,NA5,4,ctb,0
2005,LTER_2,Backreef,2,NA5,4,macroalgae,0
2005,LTER_2,Backreef,2,NA5,4,millepora,0
2005,LTER_2,Backreef,2,NA5,4,sand,100
2005,LTER_2,Backreef,2,NA5,5,coral,0
2005,LTER_2,Backreef,2,NA5,5,ctb,0
2005,LTER_2,Backreef,2,NA5,5,macroalgae,0
2005,LTER_2,Backreef,2,NA5,5,millepora,0
2005,LTER_2,Backreef,2,NA5,5,sand,100
2005,LTER_2,Backreef,2,NA6,4,coral,20
2005,LTER_2,Backreef,2,NA6,4,ctb,76
2005,LTER_2,Backreef,2,NA6,4,macroalgae,0
2005,LTER_2,Backreef,2,NA6,4,millepora,0
2005,LTER_2,Backreef,2,NA6,4,sand,4
2005,LTER_2,Backreef,2,NA6,5,coral,0
2005,LTER_2,Backreef,2,NA6,5,ctb,100
2005,LTER_2,Backreef,2,NA6,5,macroalgae,0
2005,LTER_2,Backreef,2,NA6,5,millepora,0
2005,LTER_2,Backreef,2,NA6,5,sand,0
2005,LTER_2,Backreef,2,NA7,4,coral,20
2005,LTER_2,Backreef,2,NA7,4,ctb,80
2005,LTER_2,Backreef,2,NA7,4,macroalgae,0
2005,LTER_2,Backreef,2,NA7,4,millepora,0
2005,LTER_2,Backreef,2,NA7,4,sand,0
2005,LTER_2,Backreef,2,NA7,5,coral,8
2005,LTER_2,Backreef,2,NA7,5,ctb,92
2005,LTER_2,Backreef,2,NA7,5,macroalgae,0
2005,LTER_2,Backreef,2,NA7,5,millepora,0
2005,LTER_2,Backreef,2,NA7,5,sand,0
2005,LTER_2,Backreef,2,NA8,4,coral,12
2005,LTER_2,Backreef,2,NA8,4,ctb,0
2005,LTER_2,Backreef,2,NA8,4,macroalgae,0
2005,LTER_2,Backreef,2,NA8,4,millepora,0
2005,LTER_2,Backreef,2,NA8,4,sand,88
2005,LTER_2,Backreef,2,NA8,5,coral,4
2005,LTER_2,Backreef,2,NA8,5,ctb,84
2005,LTER_2,Backreef,2,NA8,5,macroalgae,12
2005,LTER_2,Backreef,2,NA8,5,millepora,0
2005,LTER_2,Backreef,2,NA8,5,sand,0
2005,LTER_2,Backreef,2,NA9,4,coral,8
2005,LTER_2,Backreef,2,NA9,4,ctb,0
2005,LTER_2,Backreef,2,NA9,4,macroalgae,0
2005,LTER_2,Backreef,2,NA9,4,millepora,0
2005,LTER_2,Backreef,2,NA9,4,sand,92
2005,LTER_2,Backreef,2,NA9,5,coral,28
2005,LTER_2,Backreef,2,NA9,5,ctb,32
2005,LTER_2,Backreef,2,NA9,5,macroalgae,40
2005,LTER_2,Backreef,2,NA9,5,millepora,0
2005,LTER_2,Backreef,2,NA9,5,sand,0
2005,LTER_2,Backreef,2,S1,1,coral,0
2005,LTER_2,Backreef,2,S1,1,ctb,0
2005,LTER_2,Backreef,2,S1,1,macroalgae,12
2005,LTER_2,Backreef,2,S1,1,millepora,0
2005,LTER_2,Backreef,2,S1,1,sand,12
2005,LTER_2,Backreef,2,S1,2,coral,16
2005,LTER_2,Backreef,2,S1,2,ctb,0
2005,LTER_2,Backreef,2,S1,2,macroalgae,64
2005,LTER_2,Backreef,2,S1,2,millepora,0
2005,LTER_2,Backreef,2,S1,2,sand,16
2005,LTER_2,Backreef,2,S1,3,coral,24
2005,LTER_2,Backreef,2,S1,3,ctb,0
2005,LTER_2,Backreef,2,S1,3,macroalgae,28
2005,LTER_2,Backreef,2,S1,3,millepora,0
2005,LTER_2,Backreef,2,S1,3,sand,0
2005,LTER_2,Backreef,2,S2,1,coral,4
2005,LTER_2,Backreef,2,S2,1,ctb,0
2005,LTER_2,Backreef,2,S2,1,macroalgae,0
2005,LTER_2,Backreef,2,S2,1,millepora,0
2005,LTER_2,Backreef,2,S2,1,sand,4
2005,LTER_2,Backreef,2,S2,2,coral,12
2005,LTER_2,Backreef,2,S2,2,ctb,0
2005,LTER_2,Backreef,2,S2,2,macroalgae,76
2005,LTER_2,Backreef,2,S2,2,millepora,0
2005,LTER_2,Backreef,2,S2,2,sand,12
2005,LTER_2,Backreef,2,S2,3,coral,36
2005,LTER_2,Backreef,2,S2,3,ctb,0
2005,LTER_2,Backreef,2,S2,3,macroalgae,36
2005,LTER_2,Backreef,2,S2,3,millepora,0
2005,LTER_2,Backreef,2,S2,3,sand,4
2005,LTER_2,Backreef,2,S3,1,coral,0
2005,LTER_2,Backreef,2,S3,1,ctb,0
2005,LTER_2,Backreef,2,S3,1,macroalgae,0
2005,LTER_2,Backreef,2,S3,1,millepora,0
2005,LTER_2,Backreef,2,S3,1,sand,100
2005,LTER_2,Backreef,2,S3,2,coral,0
2005,LTER_2,Backreef,2,S3,2,ctb,0
2005,LTER_2,Backreef,2,S3,2,macroalgae,0
2005,LTER_2,Backreef,2,S3,2,millepora,0
2005,LTER_2,Backreef,2,S3,2,sand,100
2005,LTER_2,Backreef,2,S3,3,coral,0
2005,LTER_2,Backreef,2,S3,3,ctb,0
2005,LTER_2,Backreef,2,S3,3,macroalgae,0
2005,LTER_2,Backreef,2,S3,3,millepora,0
2005,LTER_2,Backreef,2,S3,3,sand,60
2005,LTER_2,Backreef,2,S4,1,coral,59
2005,LTER_2,Backreef,2,S4,1,ctb,0
2005,LTER_2,Backreef,2,S4,1,macroalgae,6
2005,LTER_2,Backreef,2,S4,1,millepora,0
2005,LTER_2,Backreef,2,S4,1,sand,18
2005,LTER_2,Backreef,2,S4,2,coral,0
2005,LTER_2,Backreef,2,S4,2,ctb,0
2005,LTER_2,Backreef,2,S4,2,macroalgae,8
2005,LTER_2,Backreef,2,S4,2,millepora,0
2005,LTER_2,Backreef,2,S4,2,sand,92
2005,LTER_2,Backreef,2,S4,3,coral,0
2005,LTER_2,Backreef,2,S4,3,ctb,0
2005,LTER_2,Backreef,2,S4,3,macroalgae,5
2005,LTER_2,Backreef,2,S4,3,millepora,0
2005,LTER_2,Backreef,2,S4,3,sand,0
2005,LTER_2,Backreef,2,S5,1,coral,32
2005,LTER_2,Backreef,2,S5,1,ctb,0
2005,LTER_2,Backreef,2,S5,1,macroalgae,36
2005,LTER_2,Backreef,2,S5,1,millepora,0
2005,LTER_2,Backreef,2,S5,1,sand,12
2005,LTER_2,Backreef,2,S5,2,coral,0
2005,LTER_2,Backreef,2,S5,2,ctb,0
2005,LTER_2,Backreef,2,S5,2,macroalgae,28
2005,LTER_2,Backreef,2,S5,2,millepora,0
2005,LTER_2,Backreef,2,S5,2,sand,72
2005,LTER_2,Backreef,2,S5,3,coral,4
2005,LTER_2,Backreef,2,S5,3,ctb,0
2005,LTER_2,Backreef,2,S5,3,macroalgae,8
2005,LTER_2,Backreef,2,S5,3,millepora,0
2005,LTER_2,Backreef,2,S5,3,sand,0
2005,LTER_2,Backreef,2,W1,1,coral,40
2005,LTER_2,Backreef,2,W1,1,ctb,0
2005,LTER_2,Backreef,2,W1,1,macroalgae,44
2005,LTER_2,Backreef,2,W1,1,millepora,0
2005,LTER_2,Backreef,2,W1,1,sand,0
2005,LTER_2,Backreef,2,W1,2,coral,8
2005,LTER_2,Backreef,2,W1,2,ctb,0
2005,LTER_2,Backreef,2,W1,2,macroalgae,88
2005,LTER_2,Backreef,2,W1,2,millepora,0
2005,LTER_2,Backreef,2,W1,2,sand,0
2005,LTER_2,Backreef,2,W1,3,coral,12
2005,LTER_2,Backreef,2,W1,3,ctb,0
2005,LTER_2,Backreef,2,W1,3,macroalgae,0
2005,LTER_2,Backreef,2,W1,3,millepora,0
2005,LTER_2,Backreef,2,W1,3,sand,8
2005,LTER_2,Backreef,2,W2,1,coral,12
2005,LTER_2,Backreef,2,W2,1,ctb,0
2005,LTER_2,Backreef,2,W2,1,macroalgae,16
2005,LTER_2,Backreef,2,W2,1,millepora,0
2005,LTER_2,Backreef,2,W2,1,sand,4
2005,LTER_2,Backreef,2,W2,2,coral,4
2005,LTER_2,Backreef,2,W2,2,ctb,0
2005,LTER_2,Backreef,2,W2,2,macroalgae,48
2005,LTER_2,Backreef,2,W2,2,millepora,0
2005,LTER_2,Backreef,2,W2,2,sand,0
2005,LTER_2,Backreef,2,W2,3,coral,12
2005,LTER_2,Backreef,2,W2,3,ctb,0
2005,LTER_2,Backreef,2,W2,3,macroalgae,0
2005,LTER_2,Backreef,2,W2,3,millepora,0
2005,LTER_2,Backreef,2,W2,3,sand,0
2005,LTER_2,Backreef,2,W3,1,coral,0
2005,LTER_2,Backreef,2,W3,1,ctb,0
2005,LTER_2,Backreef,2,W3,1,macroalgae,0
2005,LTER_2,Backreef,2,W3,1,millepora,0
2005,LTER_2,Backreef,2,W3,1,sand,72
2005,LTER_2,Backreef,2,W3,2,coral,56
2005,LTER_2,Backreef,2,W3,2,ctb,0
2005,LTER_2,Backreef,2,W3,2,macroalgae,24
2005,LTER_2,Backreef,2,W3,2,millepora,0
2005,LTER_2,Backreef,2,W3,2,sand,16
2005,LTER_2,Backreef,2,W3,3,coral,8
2005,LTER_2,Backreef,2,W3,3,ctb,0
2005,LTER_2,Backreef,2,W3,3,macroalgae,8
2005,LTER_2,Backreef,2,W3,3,millepora,0
2005,LTER_2,Backreef,2,W3,3,sand,60
2005,LTER_2,Backreef,2,W4,1,coral,0
2005,LTER_2,Backreef,2,W4,1,ctb,0
2005,LTER_2,Backreef,2,W4,1,macroalgae,0
2005,LTER_2,Backreef,2,W4,1,millepora,0
2005,LTER_2,Backreef,2,W4,1,sand,52
2005,LTER_2,Backreef,2,W4,2,coral,12
2005,LTER_2,Backreef,2,W4,2,ctb,0
2005,LTER_2,Backreef,2,W4,2,macroalgae,80
2005,LTER_2,Backreef,2,W4,2,millepora,0
2005,LTER_2,Backreef,2,W4,2,sand,8
2005,LTER_2,Backreef,2,W4,3,coral,36
2005,LTER_2,Backreef,2,W4,3,ctb,0
2005,LTER_2,Backreef,2,W4,3,macroalgae,8
2005,LTER_2,Backreef,2,W4,3,millepora,0
2005,LTER_2,Backreef,2,W4,3,sand,12
2005,LTER_2,Backreef,2,W5,1,coral,0
2005,LTER_2,Backreef,2,W5,1,ctb,0
2005,LTER_2,Backreef,2,W5,1,macroalgae,0
2005,LTER_2,Backreef,2,W5,1,millepora,0
2005,LTER_2,Backreef,2,W5,1,sand,28
2005,LTER_2,Backreef,2,W5,2,coral,0
2005,LTER_2,Backreef,2,W5,2,ctb,0
2005,LTER_2,Backreef,2,W5,2,macroalgae,56
2005,LTER_2,Backreef,2,W5,2,millepora,0
2005,LTER_2,Backreef,2,W5,2,sand,44
2005,LTER_2,Backreef,2,W5,3,coral,64
2005,LTER_2,Backreef,2,W5,3,ctb,0
2005,LTER_2,Backreef,2,W5,3,macroalgae,0
2005,LTER_2,Backreef,2,W5,3,millepora,0
2005,LTER_2,Backreef,2,W5,3,sand,4
2005,LTER_3,Backreef,2,E1,5,coral,0
2005,LTER_3,Backreef,2,E1,5,ctb,0
2005,LTER_3,Backreef,2,E1,5,macroalgae,0
2005,LTER_3,Backreef,2,E1,5,millepora,0
2005,LTER_3,Backreef,2,E1,5,sand,0
2005,LTER_3,Backreef,2,E2,5,coral,36
