year,site,habitat,depth,quad,patch,coral,macroalgae,sand,millepora,ctb,sub_squares,note
2005,LTER_4,Backreef,2,NA7,2,48,4,32,0,16,25,na
2005,LTER_4,Backreef,2,NA7,3,88,0,4,0,8,25,na
2005,LTER_4,Backreef,2,NA7,4,56,0,20,0,24,25,na
2005,LTER_4,Backreef,2,NA7,5,20,0,0,0,80,25,na
2005,LTER_4,Backreef,2,NA8,1,12,0,0,0,88,25,na
2005,LTER_4,Backreef,2,NA8,2,68,0,8,0,24,25,na
2005,LTER_4,Backreef,2,NA8,3,52,0,16,0,32,25,na
2005,LTER_4,Backreef,2,NA8,4,96,0,0,0,4,25,na
2005,LTER_4,Backreef,2,NA8,5,16,16,0,0,68,25,na
2005,LTER_4,Backreef,2,NA9,1,64,8,8,0,20,25,na
2005,LTER_4,Backreef,2,NA9,2,8,0,0,0,92,25,na
2005,LTER_4,Backreef,2,NA9,3,100,0,0,0,0,25,na
2005,LTER_4,Backreef,2,NA9,4,88,0,0,0,12,25,na
2005,LTER_4,Backreef,2,NA9,5,24,0,0,0,76,25,na
2005,LTER_5,Backreef,2,NA1,1,32,0,64,0,4,25,na
2005,LTER_5,Backreef,2,NA1,2,0,0,96,0,4,25,na
2005,LTER_5,Backreef,2,NA1,3,44,0,20,0,36,25,na
2005,LTER_5,Backreef,2,NA1,4,28,0,20,0,52,25,na
2005,LTER_5,Backreef,2,NA1,5,8,0,72,0,20,25,na
2005,LTER_5,Backreef,2,NA10,1,36,0,0,0,64,25,na
2005,LTER_5,Backreef,2,NA10,2,8,0,8,0,84,25,na
2005,LTER_5,Backreef,2,NA10,3,0,4,52,0,44,25,na
2005,LTER_5,Backreef,2,NA10,4,12,0,68,0,20,25,na
2005,LTER_5,Backreef,2,NA10,5,20,0,0,0,80,25,na
2005,LTER_5,Backreef,2,NA11,1,0,0,100,0,0,25,na
2005,LTER_5,Backreef,2,NA11,2,20,0,80,0,0,25,na
2005,LTER_5,Backreef,2,NA11,3,56,0,24,0,20,25,na
2005,LTER_5,Backreef,2,NA11,4,0,0,76,0,24,25,na
2005,LTER_5,Backreef,2,NA11,5,8,0,12,0,80,25,na
2005,LTER_5,Backreef,2,NA12,1,52,0,4,0,44,25,na
2005,LTER_5,Backreef,2,NA12,2,0,0,100,0,0,25,na
2005,LTER_5,Backreef,2,NA12,3,68,0,8,0,24,25,na
2005,LTER_5,Backreef,2,NA12,4,28,0,68,0,4,25,na
2005,LTER_5,Backreef,2,NA12,5,68,0,0,0,32,25,na
2005,LTER_5,Backreef,2,NA13,1,12,0,56,0,32,25,na
2005,LTER_5,Backreef,2,NA13,2,8,0,48,0,44,25,na
2005,LTER_5,Backreef,2,NA13,3,28,0,36,0,36,25,na
2005,LTER_5,Backreef,2,NA13,4,0,0,28,0,72,25,na
2005,LTER_5,Backreef,2,NA13,5,92,0,0,0,8,25,na
2005,LTER_5,Backreef,2,NA14,1,36,4,8,0,52,25,na
2005,LTER_5,Backreef,2,NA14,2,16,0,0,0,84,25,na
2005,LTER_5,Backreef,2,NA14,3,84,16,0,0,0,25,na
2005,LTER_5,Backreef,2,NA14,4,4,0,0,0,96,25,na
2005,LTER_5,Backreef,2,NA14,5,0,0,100,0,0,25,na
2005,LTER_5,Backreef,2,NA15,1,60,4,0,0,36,25,na
2005,LTER_5,Backreef,2,NA15,2,100,0,0,0,0,25,na
2005,LTER_5,Backreef,2,NA15,3,100,0,0,0,0,25,na
2005,LTER_5,Backreef,2,NA15,4,36,0,0,0,64,25,na
2005,LTER_5,Backreef,2,NA15,5,60,0,0,0,40,25,na
2005,LTER_5,Backreef,2,NA16,1,88,0,12,0,0,25,na
2005,LTER_5,Backreef,2,NA16,2,36,0,0,0,64,25,na
2005,LTER_5,Backreef,2,NA16,3,60,0,0,0,40,25,na
2005,LTER_5,Backreef,2,NA16,4,8,4,12,0,76,25,na
2005,LTER_5,Backreef,2,NA16,5,4,0,0,0,96,25,na
2005,LTER_5,Backreef,2,NA17,1,56,0,24,0,20,25,na
2005,LTER_5,Backreef,2,NA17,2,8,0,0,0,92,25,na
2005,LTER_5,Backreef,2,NA17,3,4,0,96,0,0,25,na
2005,LTER_5,Backreef,2,NA17,4,4,4,36,0,56,25,na
2005,LTER_5,Backreef,2,NA17,5,48,0,8,0,44,25,na
2005,LTER_5,Backreef,2,NA18,1,80,0,0,0,20,25,na
2005,LTER_5,Backreef,2,NA18,2,12,0,0,0,88,25,na
2005,LTER_5,Backreef,2,NA18,3,0,0,68,0,32,25,na
2005,LTER_5,Backreef,2,NA18,4,8,0,76,0,16,25,na
2005,LTER_5,Backreef,2,NA18,5,32,0,24,0,44,25,na
2005,LTER_5,Backreef,2,NA19,1,36,0,0,0,64,25,na
2005,LTER_5,Backreef,2,NA19,2,32,0,0,0,68,25,na
2005,LTER_5,Backreef,2,NA19,3,0,0,36,0,64,25,na
2005,LTER_5,Backreef,2,NA19,4,4,12,16,0,68,25,na
2005,LTER_5,Backreef,2,NA19,5,84,0,0,0,16,25,na
2005,LTER_5,Backreef,2,NA2,1,84,0,0,0,16,25,na
2005,LTER_5,Backreef,2,NA2,2,20,0,8,0,72,25,na
2005,LTER_5,Backreef,2,NA2,3,4,0,0,16,80,25,na
2005,LTER_5,Backreef,2,NA2,4,32,0,0,0,68,25,na
2005,LTER_5,Backreef,2,NA2,5,0,0,0,0,100,25,na
2005,LTER_5,Backreef,2,NA20,1,76,0,0,0,24,25,na
2005,LTER_5,Backreef,2,NA20,2,68,4,0,0,28,25,na
2005,LTER_5,Backreef,2,NA20,3,32,0,16,0,52,25,na
2005,LTER_5,Backreef,2,NA20,4,48,0,4,0,48,25,na
2005,LTER_5,Backreef,2,NA20,5,64,0,28,0,8,25,na
2005,LTER_5,Backreef,2,NA3,1,40,0,0,0,60,25,na
2005,LTER_5,Backreef,2,NA3,2,0,0,92,0,8,25,na
2005,LTER_5,Backreef,2,NA3,3,16,0,12,0,72,25,na
2005,LTER_5,Backreef,2,NA3,4,0,8,40,0,52,25,na
2005,LTER_5,Backreef,2,NA3,5,4,0,0,0,96,25,na
2005,LTER_5,Backreef,2,NA4,1,76,0,0,0,24,25,na
2005,LTER_5,Backreef,2,NA4,2,80,0,20,0,0,25,na
2005,LTER_5,Backreef,2,NA4,3,0,0,88,0,12,25,na
2005,LTER_5,Backreef,2,NA4,4,24,0,76,0,0,25,na
2005,LTER_5,Backreef,2,NA4,5,0,0,0,0,100,25,na
2005,LTER_5,Backreef,2,NA5,1,8,0,80,0,12,25,na
2005,LTER_5,Backreef,2,NA5,2,96,0,0,0,4,25,na
2005,LTER_5,Backreef,2,NA5,3,4,8,88,0,0,25,na
2005,LTER_5,Backreef,2,NA5,4,0,0,84,0,16,25,na
2005,LTER_5,Backreef,2,NA5,5,32,0,0,0,68,25,na
2005,LTER_5,Backreef,2,NA6,1,60,4,16,0,20,25,na
2005,LTER_5,Backreef,2,NA6,2,4,0,8,0,88,25,na
2005,LTER_5,Backreef,2,NA6,3,16,0,16,0,68,25,na
2005,LTER_5,Backreef,2,NA6,4,20,8,60,0,12,25,na
2005,LTER_5,Backreef,2,NA6,5,4,0,0,0,96,25,na
2005,LTER_5,Backreef,2,NA7,1,0,12,24,0,64,25,na
2005,LTER_5,Backreef,2,NA7,2,0,0,100,0,0,25,na
2005,LTER_5,Backreef,2,NA7,3,0,0,100,0,0,25,na
2005,LTER_5,Backreef,2,NA7,4,56,0,20,0,24,25,na
2005,LTER_5,Backreef,2,NA7,5,8,0,8,0,84,25,na
2005,LTER_5,Backreef,2,NA8,1,8,0,68,0,24,25,na
2005,LTER_5,Backreef,2,NA8,2,56,0,12,0,32,25,na
2005,LTER_5,Backreef,2,NA8,3,40,4,20,0,36,25,na
2005,LTER_5,Backreef,2,NA8,4,76,0,0,0,24,25,na
2005,LTER_5,Backreef,2,NA8,5,16,0,16,0,68,25,na
2005,LTER_5,Backreef,2,NA9,1,40,0,28,0,32,25,na
2005,LTER_5,Backreef,2,NA9,2,8,0,0,0,92,25,na
2005,LTER_5,Backreef,2,NA9,3,0,0,92,0,8,25,na
2005,LTER_5,Backreef,2,NA9,4,44,4,0,0,52,25,na
2005,LTER_5,Backreef,2,NA9,5,76,0,0,0,24,25,na
2005,LTER_6,Backreef,2,NA1,1,56,0,0,0,44,25,na
2005,LTER_6,Backreef,2,NA1,2,8,0,20,0,72,25,na
2005,LTER_6,Backreef,2,NA1,3,48,0,4,0,48,25,na
2005,LTER_6,Backreef,2,NA1,4,8,0,16,0,76,25,na
2005,LTER_6,Backreef,2,NA1,5,0,0,0,0,100,25,na
2005,LTER_6,Backreef,2,NA10,1,56,0,8,0,36,25,na
2005,LTER_6,Backreef,2,NA10,2,0,0,32,0,68,25,na
2005,LTER_6,Backreef,2,NA10,3,4,0,88,0,8,25,na
2005,LTER_6,Backreef,2,NA10,4,64,0,0,0,36,25,na
2005,LTER_6,Backreef,2,NA10,5,0,0,68,0,32,25,na
2005,LTER_6,Backreef,2,NA11,1,48,4,0,0,48,25,na
2005,LTER_6,Backreef,2,NA11,2,0,0,20,0,80,25,na
2005,LTER_6,Backreef,2,NA11,3,36,0,4,0,60,25,na
2005,LTER_6,Backreef,2,NA11,4,44,0,8,0,48,25,na
2005,LTER_6,Backreef,2,NA11,5,12,0,8,0,80,25,na
2005,LTER_6,Backreef,2,NA12,1,68,0,24,0,8,25,na
2005,LTER_6,Backreef,2,NA12,2,88,0,0,0,12,25,na
2005,LTER_6,Backreef,2,NA12,3,36,0,8,0,56,25,na
2005,LTER_6,Backreef,2,NA12,4,35,4,12,0,50,26,overcount
2005,LTER_6,Backreef,2,NA12,5,20,0,20,0,60,25,na
2005,LTER_6,Backreef,2,NA13,1,44,0,36,0,20,25,na
2005,LTER_6,Backreef,2,NA13,2,44,0,44,0,12,25,na
2005,LTER_6,Backreef,2,NA13,3,48,0,20,0,32,25,na
2005,LTER_6,Backreef,2,NA13,4,46,8,15,0,31,26,overcount
2005,LTER_6,Backreef,2,NA13,5,8,0,0,0,92,25,na
2005,LTER_6,Backreef,2,NA14,1,24,0,0,0,76,25,na
2005,LTER_6,Backreef,2,NA14,2,4,0,84,0,12,25,na
2005,LTER_6,Backreef,2,NA14,3,48,0,40,0,12,25,na
2005,LTER_6,Backreef,2,NA14,4,57,0,4,0,39,23,some sub squares omitted
2005,LTER_6,Backreef,2,NA14,5,19,4,27,0,50,26,overcount
2005,LTER_6,Backreef,2,NA15,1,36,0,16,0,48,25,na
2005,LTER_6,Backreef,2,NA15,2,16,0,12,0,72,25,na
2005,LTER_6,Backreef,2,NA15,3,56,0,28,0,16,25,na
2005,LTER_6,Backreef,2,NA15,4,72,0,0,0,28,25,na
2005,LTER_6,Backreef,2,NA15,5,0,0,4,0,96,25,na
2005,LTER_6,Backreef,2,NA16,1,80,4,8,0,8,25,na
2005,LTER_6,Backreef,2,NA16,2,29,0,0,0,71,24,some sub squares omitted
2005,LTER_6,Backreef,2,NA16,3,32,4,0,0,64,25,na
2005,LTER_6,Backreef,2,NA16,4,8,0,0,0,92,25,na
2005,LTER_6,Backreef,2,NA16,5,33,0,21,0,46,24,some sub squares omitted
2005,LTER_6,Backreef,2,NA17,1,56,0,16,0,28,25,na
2005,LTER_6,Backreef,2,NA17,2,32,0,16,0,52,25,na
2005,LTER_6,Backreef,2,NA17,3,32,0,0,0,68,25,na
2005,LTER_6,Backreef,2,NA17,4,44,0,8,0,48,25,na
2005,LTER_6,Backreef,2,NA17,5,12,0,24,0,64,25,na
2005,LTER_6,Backreef,2,NA18,1,60,0,0,0,40,25,na
2005,LTER_6,Backreef,2,NA18,2,8,0,0,0,92,25,na
2005,LTER_6,Backreef,2,NA18,3,28,0,12,0,60,25,na
2005,LTER_6,Backreef,2,NA18,4,32,0,20,0,48,25,na
2005,LTER_6,Backreef,2,NA18,5,40,0,40,0,20,25,na
2005,LTER_6,Backreef,2,NA19,1,4,0,72,0,24,25,na
2005,LTER_6,Backreef,2,NA19,2,32,4,16,0,48,25,na
2005,LTER_6,Backreef,2,NA19,3,36,0,0,0,64,25,na
2005,LTER_6,Backreef,2,NA19,4,68,0,0,0,32,25,na
2005,LTER_6,Backreef,2,NA19,5,4,0,0,0,96,25,na
2005,LTER_6,Backreef,2,NA2,1,54,0,8,0,38,24,some sub squares omitted
2005,LTER_6,Backreef,2,NA2,2,16,0,40,0,44,25,na
2005,LTER_6,Backreef,2,NA2,3,36,0,0,0,64,25,na
2005,LTER_6,Backreef,2,NA2,4,24,0,4,0,72,25,na
2005,LTER_6,Backreef,2,NA2,5,12,0,0,0,88,25,na
2005,LTER_6,Backreef,2,NA20,1,8,0,92,0,0,25,na
2005,LTER_6,Backreef,2,NA20,2,12,0,24,0,64,25,na
2005,LTER_6,Backreef,2,NA20,3,16,8,24,0,52,25,na
2005,LTER_6,Backreef,2,NA20,4,60,0,0,0,40,25,na
2005,LTER_6,Backreef,2,NA20,5,68,0,0,12,20,25,na
2005,LTER_6,Backreef,2,NA3,1,24,0,12,0,64,25,na
2005,LTER_6,Backreef,2,NA3,2,24,0,12,0,64,25,na
2005,LTER_6,Backreef,2,NA3,3,28,0,0,0,72,25,na
2005,LTER_6,Backreef,2,NA3,4,56,0,12,0,32,25,na
2005,LTER_6,Backreef,2,NA3,5,20,0,8,0,72,25,na
2005,LTER_6,Backreef,2,NA4,1,64,0,24,0,12,25,na
2005,LTER_6,Backreef,2,NA4,2,0,0,12,0,88,25,na
2005,LTER_6,Backreef,2,NA4,3,28,0,4,0,68,25,na
2005,LTER_6,Backreef,2,NA4,4,20,0,0,0,80,25,na
2005,LTER_6,Backreef,2,NA4,5,12,0,0,0,88,25,na
2005,LTER_6,Backreef,2,NA5,1,75,0,0,0,25,24,some sub squares omitted
2005,LTER_6,Backreef,2,NA5,2,12,0,36,0,52,25,na
2005,LTER_6,Backreef,2,NA5,3,16,0,20,0,64,25,na
2005,LTER_6,Backreef,2,NA5,4,36,0,16,0,48,25,na
2005,LTER_6,Backreef,2,NA5,5,4,0,80,0,16,25,na
2005,LTER_6,Backreef,2,NA6,1,28,24,0,0,48,25,na
2005,LTER_6,Backreef,2,NA6,2,52,0,16,0,32,25,na
2005,LTER_6,Backreef,2,NA6,3,72,0,0,0,28,25,na
2005,LTER_6,Backreef,2,NA6,4,44,0,0,0,56,25,na
2005,LTER_6,Backreef,2,NA6,5,0,0,68,0,32,25,na
2005,LTER_6,Backreef,2,NA7,1,12,0,72,0,16,25,na
2005,LTER_6,Backreef,2,NA7,2,0,0,21,0,79,24,some sub squares omitted
2005,LTER_6,Backreef,2,NA7,3,24,0,32,0,44,25,na
2005,LTER_6,Backreef,2,NA7,4,12,0,0,0,88,25,na
2005,LTER_6,Backreef,2,NA7,5,76,0,0,0,24,25,na
2005,LTER_6,Backreef,2,NA8,1,72,0,0,0,28,25,na
2005,LTER_6,Backreef,2,NA8,2,28,0,20,0,52,25,na
2005,LTER_6,Backreef,2,NA8,3,40,0,28,0,32,25,na
2005,LTER_6,Backreef,2,NA8,4,56,0,12,0,32,25,na
2005,LTER_6,Backreef,2,NA8,5,16,0,76,0,8,25,na
2005,LTER_6,Backreef,2,NA9,1,80,0,0,0,20,25,na
2005,LTER_6,Backreef,2,NA9,2,60,0,12,0,28,25,na
2005,LTER_6,Backreef,2,NA9,3,16,0,20,0,64,25,na
2005,LTER_6,Backreef,2,NA9,4,68,0,0,0,32,25,na
2005,LTER_6,Backreef,2,NA9,5,48,0,28,0,24,25,na
2006,LTER_1,Backreef,2,NA5,3,BW,BW,BW,BW,BW,0,too shallow for nadir photo; photo horizontal so not valid for cover percent
2006,LTER_1,Backreef,2,NA1,1,40,0,28,0,32,25,na
2006,LTER_1,Backreef,2,NA1,2,24,4,16,0,56,25,na
2006,LTER_1,Backreef,2,NA1,3,64,0,0,0,36,25,na
2006,LTER_1,Backreef,2,NA1,4,0,0,96,0,4,25,na
2006,LTER_1,Backreef,2,NA1,5,68,0,4,0,28,25,na
2006,LTER_1,Backreef,2,NA10,1,60,0,0,0,40,25,na
2006,LTER_1,Backreef,2,NA10,2,80,4,0,0,16,25,na
2006,LTER_1,Backreef,2,NA10,3,0,0,0,0,100,25,na
2006,LTER_1,Backreef,2,NA10,4,8,0,0,0,92,25,na
2006,LTER_1,Backreef,2,NA10,5,80,0,12,0,8,25,na
2006,LTER_1,Backreef,2,NA11,1,28,0,8,0,64,25,na
2006,LTER_1,Backreef,2,NA11,2,0,8,0,0,92,25,na
2006,LTER_1,Backreef,2,NA11,3,92,0,0,0,8,25,na
2006,LTER_1,Backreef,2,NA11,4,20,8,4,0,68,25,na
2006,LTER_1,Backreef,2,NA11,5,12,0,12,0,76,25,na
2006,LTER_1,Backreef,2,NA12,1,36,0,20,0,44,25,na
2006,LTER_1,Backreef,2,NA12,2,8,13,4,0,75,24,some sub squares omitted
2006,LTER_1,Backreef,2,NA12,3,56,0,4,0,40,25,na
2006,LTER_1,Backreef,2,NA12,4,60,0,28,0,12,25,na
2006,LTER_1,Backreef,2,NA12,5,20,0,32,0,48,25,na
2006,LTER_1,Backreef,2,NA13,1,60,0,0,0,40,25,na
2006,LTER_1,Backreef,2,NA13,2,28,20,0,0,52,25,na
2006,LTER_1,Backreef,2,NA13,3,0,0,0,0,100,25,na
2006,LTER_1,Backreef,2,NA13,4,64,0,28,0,8,25,na
2006,LTER_1,Backreef,2,NA13,5,88,0,8,0,4,25,na
2006,LTER_1,Backreef,2,NA14,1,48,0,0,0,52,25,na
2006,LTER_1,Backreef,2,NA14,2,32,20,24,0,24,25,na
2006,LTER_1,Backreef,2,NA14,3,0,0,0,0,100,25,na
2006,LTER_1,Backreef,2,NA14,4,56,0,44,0,0,25,na
2006,LTER_1,Backreef,2,NA14,5,80,0,8,0,12,25,na
2006,LTER_1,Backreef,2,NA15,1,8,0,8,0,84,25,na
2006,LTER_1,Backreef,2,NA15,2,0,0,72,0,28,25,na
2006,LTER_1,Backreef,2,NA15,3,0,0,4,0,96,25,na
2006,LTER_1,Backreef,2,NA15,4,4,0,84,0,12,25,na
2006,LTER_1,Backreef,2,NA15,5,76,0,12,0,12,25,na
2006,LTER_1,Backreef,2,NA16,1,72,0,8,0,20,25,na
2006,LTER_1,Backreef,2,NA16,2,68,0,0,0,32,25,na
2006,LTER_1,Backreef,2,NA16,3,68,0,0,0,32,25,na
2006,LTER_1,Backreef,2,NA16,4,84,0,4,0,12,25,na
2006,LTER_1,Backreef,2,NA16,5,48,0,20,0,32,25,na
2006,LTER_1,Backreef,2,NA17,1,32,0,4,0,64,25,na
2006,LTER_1,Backreef,2,NA17,2,88,0,4,0,8,25,na
2006,LTER_1,Backreef,2,NA17,3,28,0,0,0,72,25,na
2006,LTER_1,Backreef,2,NA17,4,88,0,0,0,12,25,na
2006,LTER_1,Backreef,2,NA17,5,12,32,56,0,0,25,na
2006,LTER_1,Backreef,2,NA18,1,56,0,12,0,32,25,na
2006,LTER_1,Backreef,2,NA18,2,80,0,0,0,20,25,na
2006,LTER_1,Backreef,2,NA18,3,28,0,8,0,64,25,na
2006,LTER_1,Backreef,2,NA18,4,76,0,4,0,20,25,na
2006,LTER_1,Backreef,2,NA18,5,40,0,16,0,44,25,na
2006,LTER_1,Backreef,2,NA19,1,12,0,28,0,60,25,na
2006,LTER_1,Backreef,2,NA19,2,80,0,4,0,16,25,na
2006,LTER_1,Backreef,2,NA19,3,12,0,24,0,64,25,na
2006,LTER_1,Backreef,2,NA19,4,84,0,4,0,12,25,na
2006,LTER_1,Backreef,2,NA19,5,44,0,28,0,28,25,na
2006,LTER_1,Backreef,2,NA2,1,64,0,28,0,8,25,na
2006,LTER_1,Backreef,2,NA2,2,0,0,100,0,0,25,na
2006,LTER_1,Backreef,2,NA2,3,80,4,0,0,16,25,na
2006,LTER_1,Backreef,2,NA2,4,4,0,72,0,24,25,na
2006,LTER_1,Backreef,2,NA2,5,68,0,8,0,24,25,na
2006,LTER_1,Backreef,2,NA20,1,52,0,32,0,16,25,na
2006,LTER_1,Backreef,2,NA20,2,88,0,4,0,8,25,na
2006,LTER_1,Backreef,2,NA20,3,12,0,28,0,60,25,na
2006,LTER_1,Backreef,2,NA20,4,0,0,64,0,36,25,na
2006,LTER_1,Backreef,2,NA20,5,4,0,56,0,40,25,na
2006,LTER_1,Backreef,2,NA3,1,92,0,0,0,8,25,na
2006,LTER_1,Backreef,2,NA3,2,4,0,64,0,32,25,na
2006,LTER_1,Backreef,2,NA3,3,100,0,0,0,0,25,na
2006,LTER_1,Backreef,2,NA3,4,20,0,44,0,36,25,na
2006,LTER_1,Backreef,2,NA3,5,0,0,88,0,12,25,na
2006,LTER_1,Backreef,2,NA4,1,76,0,20,0,4,25,na
2006,LTER_1,Backreef,2,NA4,2,24,0,16,0,60,25,na
2006,LTER_1,Backreef,2,NA4,3,84,0,0,0,16,25,na
2006,LTER_1,Backreef,2,NA4,4,0,0,52,0,48,25,na
2006,LTER_1,Backreef,2,NA4,5,0,0,72,0,28,25,na
2006,LTER_1,Backreef,2,NA5,1,20,0,60,0,20,25,na
2006,LTER_1,Backreef,2,NA5,2,92,0,4,0,4,25,na
2006,LTER_1,Backreef,2,NA5,4,8,0,0,0,92,25,na
2006,LTER_1,Backreef,2,NA5,5,0,0,64,0,36,25,na
2006,LTER_1,Backreef,2,NA6,1,64,0,0,0,36,25,na
2006,LTER_1,Backreef,2,NA6,2,16,8,0,0,76,25,na
2006,LTER_1,Backreef,2,NA6,3,76,4,8,0,12,25,na
2006,LTER_1,Backreef,2,NA6,4,32,0,0,0,68,25,na
2006,LTER_1,Backreef,2,NA6,5,56,0,40,0,4,25,na
2006,LTER_1,Backreef,2,NA7,1,92,0,0,0,8,25,na
2006,LTER_1,Backreef,2,NA7,2,28,0,4,0,68,25,na
2006,LTER_1,Backreef,2,NA7,3,60,40,0,0,0,25,na
2006,LTER_1,Backreef,2,NA7,4,68,0,0,0,32,25,na
2006,LTER_1,Backreef,2,NA7,5,96,0,0,0,4,25,na
2006,LTER_1,Backreef,2,NA8,1,56,0,8,0,36,25,na
2006,LTER_1,Backreef,2,NA8,2,48,0,0,0,52,25,na
2006,LTER_1,Backreef,2,NA8,3,4,0,0,0,96,25,na
2006,LTER_1,Backreef,2,NA8,4,64,0,32,0,4,25,na
2006,LTER_1,Backreef,2,NA8,5,96,0,4,0,0,25,na
2006,LTER_1,Backreef,2,NA9,1,76,0,4,0,20,25,na
2006,LTER_1,Backreef,2,NA9,2,32,0,0,0,68,25,na
2006,LTER_1,Backreef,2,NA9,3,4,0,0,0,96,25,na
2006,LTER_1,Backreef,2,NA9,4,36,0,16,0,48,25,na
2006,LTER_1,Backreef,2,NA9,5,36,0,56,0,8,25,na
2006,LTER_2,Backreef,2,NA20,5,BW,BW,BW,BW,BW,0,too shallow for nadir photo; photo horizontal so not valid for cover percent
2006,LTER_2,Backreef,2,NA5,5,BW,BW,BW,BW,BW,0,too shallow for nadir photo; photo horizontal so not valid for cover percent
2006,LTER_2,Backreef,2,NA1,1,36,0,16,0,48,25,na
2006,LTER_2,Backreef,2,NA1,2,36,0,16,0,48,25,na
2006,LTER_2,Backreef,2,NA1,3,8,20,8,0,64,25,na
2006,LTER_2,Backreef,2,NA1,4,20,0,0,0,80,25,na
2006,LTER_2,Backreef,2,NA1,5,8,0,80,0,12,25,na
2006,LTER_2,Backreef,2,NA10,1,0,0,88,0,12,25,na
2006,LTER_2,Backreef,2,NA10,2,8,0,44,0,48,25,na
2006,LTER_2,Backreef,2,NA10,3,12,0,0,0,88,25,na
2006,LTER_2,Backreef,2,NA10,4,60,4,12,0,24,25,na
2006,LTER_2,Backreef,2,NA10,5,4,0,0,0,96,25,na
2006,LTER_2,Backreef,2,NA11,1,8,4,4,0,84,25,na
2006,LTER_2,Backreef,2,NA11,2,8,0,8,0,84,25,na
2006,LTER_2,Backreef,2,NA11,3,8,8,0,0,84,25,na
2006,LTER_2,Backreef,2,NA11,4,0,0,0,0,100,25,na
2006,LTER_2,Backreef,2,NA11,5,68,4,4,0,24,25,na
2006,LTER_2,Backreef,2,NA12,1,28,0,16,0,56,25,na
2006,LTER_2,Backreef,2,NA12,2,12,0,4,0,84,25,na
2006,LTER_2,Backreef,2,NA12,3,8,24,0,0,68,25,na
2006,LTER_2,Backreef,2,NA12,4,16,0,0,0,84,25,na
2006,LTER_2,Backreef,2,NA12,5,16,0,20,0,64,25,na
2006,LTER_2,Backreef,2,NA13,1,28,4,32,0,36,25,na
2006,LTER_2,Backreef,2,NA13,2,0,0,8,0,92,25,na
2006,LTER_2,Backreef,2,NA13,3,20,20,4,0,56,25,na
2006,LTER_2,Backreef,2,NA13,4,24,0,12,0,64,25,na
2006,LTER_2,Backreef,2,NA13,5,12,0,4,0,84,25,na
2006,LTER_2,Backreef,2,NA14,1,56,0,12,0,32,25,na
2006,LTER_2,Backreef,2,NA14,2,12,0,28,0,60,25,na
2006,LTER_2,Backreef,2,NA14,3,36,20,0,0,44,25,na
2006,LTER_2,Backreef,2,NA14,4,12,0,80,0,8,25,na
2006,LTER_2,Backreef,2,NA14,5,0,0,36,0,64,25,na
2006,LTER_2,Backreef,2,NA15,1,16,0,84,0,0,25,na
2006,LTER_2,Backreef,2,NA15,2,8,0,20,0,72,25,na
2006,LTER_2,Backreef,2,NA15,3,96,0,4,0,0,25,na
2006,LTER_2,Backreef,2,NA15,4,20,0,64,0,16,25,na
2006,LTER_2,Backreef,2,NA15,5,0,0,0,0,100,25,na
2006,LTER_2,Backreef,2,NA16,1,32,36,12,0,20,25,na
2006,LTER_2,Backreef,2,NA16,2,8,0,0,0,92,25,na
2006,LTER_2,Backreef,2,NA16,3,12,12,0,0,76,25,na
2006,LTER_2,Backreef,2,NA16,4,16,0,68,0,16,25,na
2006,LTER_2,Backreef,2,NA16,5,24,0,4,0,72,25,na
2006,LTER_2,Backreef,2,NA17,1,16,16,0,0,68,25,na
2006,LTER_2,Backreef,2,NA17,2,24,18,0,0,59,17,some sub squares omitted
2006,LTER_2,Backreef,2,NA17,3,12,0,44,0,44,25,na
2006,LTER_2,Backreef,2,NA17,4,32,0,0,0,68,25,na
2006,LTER_2,Backreef,2,NA17,5,96,0,4,0,0,25,na
2006,LTER_2,Backreef,2,NA18,1,52,0,36,0,12,25,na
2006,LTER_2,Backreef,2,NA18,2,28,0,0,0,72,25,na
2006,LTER_2,Backreef,2,NA18,3,8,0,48,0,44,25,na
2006,LTER_2,Backreef,2,NA18,4,24,0,8,0,68,25,na
2006,LTER_2,Backreef,2,NA18,5,88,8,4,0,0,25,na
2006,LTER_2,Backreef,2,NA19,1,4,0,96,0,0,25,na
2006,LTER_2,Backreef,2,NA19,2,32,0,4,0,64,25,na
2006,LTER_2,Backreef,2,NA19,3,8,0,88,0,4,25,na
2006,LTER_2,Backreef,2,NA19,4,64,0,4,0,32,25,na
2006,LTER_2,Backreef,2,NA19,5,100,0,0,0,0,25,na
2006,LTER_2,Backreef,2,NA2,1,0,0,56,0,44,25,na
2006,LTER_2,Backreef,2,NA2,2,0,0,100,0,0,25,na
2006,LTER_2,Backreef,2,NA2,3,8,0,0,0,92,25,na
2006,LTER_2,Backreef,2,NA2,4,8,0,40,0,52,25,na
2006,LTER_2,Backreef,2,NA2,5,12,20,0,0,68,25,na
2006,LTER_2,Backreef,2,NA20,1,0,0,80,0,20,25,na
2006,LTER_2,Backreef,2,NA20,2,20,4,40,0,36,25,na
2006,LTER_2,Backreef,2,NA20,3,20,16,16,0,48,25,na
2006,LTER_2,Backreef,2,NA20,4,44,8,0,0,48,25,na
2006,LTER_2,Backreef,2,NA3,1,0,0,72,0,28,25,na
2006,LTER_2,Backreef,2,NA3,2,0,0,100,0,0,25,na
2006,LTER_2,Backreef,2,NA3,3,4,0,4,0,92,25,na
